"commit_id","actual","predicted"
"02e196192ea1f8be22c31828266b177d14d123cd","True","False"
"e8c1843748601c406b4cb57b7b266adeb58c21ea","False","True"
"0eba5864cffa3ab9fc94ffa25d84c81a06183c7e","False","False"
"7f0e78ea37d254ef36ea62c13336989094440bf3","False","False"
"29644fe5a9cf47ae33af31b848c0edc4567f3c09","True","True"
"dbb071c8424871b6985c6b470d9eff522cdda660","False","False"
"fc0ea52d9379649d28de88d4fa1628e455533842","True","True"
"1f4bf71dfbe742c95584ff3a357076b7ea736d11","False","False"
"46ccef67f35d130cd94a1a6d743124313097964b","False","False"
"83e4dcb7184169d4d35769c2d56b21e66c908e75","True","False"
"83e4dcb7184169d4d35769c2d56b21e66c908e75","True","False"
"83e4dcb7184169d4d35769c2d56b21e66c908e75","False","False"
"83e4dcb7184169d4d35769c2d56b21e66c908e75","False","False"
"80914923d51e65f0e7ff1d0b97797ff8b2ee74af","False","False"
"4b2a45aa5dc91b24aea53f748906d8a69e40f7c8","False","False"
"f797d6c6464f8ee2816d56ee771ad718418def64","True","True"
"90007cd9085909a1e1ac59732a0b371dd79c2557","True","True"
"305ef6bf5f8f8926fdaa8db5f75a0680fbd8a2be","True","False"
"71f7119910f16cb99c10f43a07ccb1e7c0ca473f","True","False"
"fa56b624c65c577215aff4454f965ede7641d57a","False","False"
"11c57867ec18bd61dcc6bde0dc4b459318d54e70","True","False"
"af34f45855f5613b8ebdd2b2276a3e4a81127964","True","False"
"af34f45855f5613b8ebdd2b2276a3e4a81127964","False","False"
"5b83126a6104d98b3d9390c04600720b4f5c4086","True","False"
"764f0a457e74c4498cbc9ea30a184e61f7932072","True","True"
"5a506da755233918db05141f28204b7ebd7fba92","False","False"
"d9f5f817175f8f9ee6554c02e10ddb730f97080d","False","False"
"c53bb1718a9b5900d09637d0ee966dadbf073900","True","True"
"70d526dc44299b6bd54a5757d013ca3109887747","True","True"
"3696b1d8076426b2d94a232f8b77985d99a3e658","False","False"
"e18f708135d7a9b0cf465ecc8df1b32252de6705","False","True"
"bf37fb0ab5503a077a3d9e4109990d252e27cb15","True","True"
"f3a47efc69d4c5382450cb4a73072cc42129fcc6","False","False"
"54f2362d09393ad6ccdfee5689d4f547c69b3f42","False","False"
