commit_id,actual,predicted
ca7dc3922e399f07da55ecf470dbe37ccd69c556,False,False
6438bba84fed22affb0446baf0ef4747cd4bdd1a,False,False
a645841d66eef520ca5f5a29bb0371f944cee31d,False,False
77022d0519b83c3a1965182989dfe4a4d0fc2544,False,False
8f1cf63f5ed46cdad8c0113d2ea72ceb218e30fb,False,False
b45514003cad86e1213cb884280d5c97cc525d67,False,True
1b98a3e6473baf5640d74e99e0ec7a2f44d76af4,True,False
cb7fe54f1773dd10ca92fe4e6412468d9e38d884,False,False
0056edd10d7c1694d11fd77d93c04d7ada86ef3c,False,True
d344504e3848af6d993f6a632869ff23c559781c,True,True
8dfe625163acf8a11d6d0cf9eba5b1c70e466406,False,False
b9ea75ea98cd10367961335731d85f61bdbaadc8,True,False
2c95306f636e6045af0ed94b58ec1e73345a37d0,True,True
d854a8e9d878c57d737075af642c9f6940bcffc9,False,False
7231e0867c19cf6c856582c019c6b4a09ddbf3aa,False,False
2db30ae82947f374ffd8549fa6ba0bbbbf728442,False,True
a3b1c59d10fc73abe597e47b0325b57718a79bba,False,True
94878371869233fd57a69c640d475af924255690,False,False
a9a498f3fc7622c97185f3c52c9aa4b196ea818c,False,False
3a916b223dbc2e0db838c6031cd40322d47228f0,False,False
b37a4d8f12ec29e88edacdfdac77b4ae52d92259,True,False
ce88e75725977bbc3a690e6351e08834ee58f70b,False,False
0aa8aeb129a410c1c80b6551f16958dce48b3235,False,False
fcc5d56f8179900ddc09f1316b846aacb960322b,False,True
71dd2f2e80eec97513e7139e66f7d20a5e1d2ea9,False,False
f69dc4572cbda55b8e900165c3c6b02ba76e4840,False,False
d257edf44eff8344744efcf268d7673c6ed21157,False,False
0ecda21ea28933ef13a7f19c6c7665547ed805b2,False,False
654a62641926498de4b95914daa166e51800431f,False,False
57117efe4123a7a16610e0b3d55721682ef48a55,False,False
e6302ffff8ec59d517ff47d010bbb31614c6f340,True,True
bc53a4ed8e45a9d080d12c68fc65d2c58154626c,False,True
91226f8a34f8f0e14909bfd11bec8e1be10812a7,False,False
3382d0dc9296eb3f44b4d2090e3ff87432290202,False,False
07efae79e6e03a3d16fcd82f7eac127c1caca8d0,False,False
83399a95cbbbec1a1dad9eb4fd8abae7523a1d3e,False,True
9a9e601451073626917d7788c4af7bfaf152d3f9,False,True
d3ed4a937a38caa41597c6cd0c076e072879c03f,False,False
