commit_id,line,line_level_label,count,line_score,row
a1a9256debcee8caf6565a2ae4cc73cc6ab13409,if (salePrice == null && retailPrice == null) {,0,8,1.0,1
a1a9256debcee8caf6565a2ae4cc73cc6ab13409,"return amount == null ? null : BroadleafCurrencyUtils.getMoney(amount, orderItem.getOrder().getCurrency());",0,7,0.875,2
a1a9256debcee8caf6565a2ae4cc73cc6ab13409,"return amount == null ? null : BroadleafCurrencyUtils.getMoney(amount, orderItem.getOrder().getCurrency());",1,7,0.875,3
a1a9256debcee8caf6565a2ae4cc73cc6ab13409,if (skuSalePrice == null && salePrice != null) {,0,7,0.875,4
a1a9256debcee8caf6565a2ae4cc73cc6ab13409,"return totalTax == null ? null : BroadleafCurrencyUtils.getMoney(totalTax, getFulfillmentGroup().getOrder().getCurrency());",1,6,0.75,5
a1a9256debcee8caf6565a2ae4cc73cc6ab13409,* @param quantity the quantity to set,1,6,0.75,6
a1a9256debcee8caf6565a2ae4cc73cc6ab13409,if (id != null && other.id != null) {,1,6,0.75,7
a1a9256debcee8caf6565a2ae4cc73cc6ab13409,"throw new CloneNotSupportedException(""Custom extensions and implementations should implement clone in order to guarantee split and merge operations are performed accurately"");",1,6,0.75,8
a1a9256debcee8caf6565a2ae4cc73cc6ab13409,result = prime * result + ((orderItem == null) ? 0 : orderItem.hashCode());,1,6,0.75,9
a1a9256debcee8caf6565a2ae4cc73cc6ab13409,result = prime * result + ((orderItem == null) ? 0 : orderItem.hashCode());,0,6,0.75,10
a1a9256debcee8caf6565a2ae4cc73cc6ab13409,if (id != null && other.id != null) {,0,6,0.75,11
a1a9256debcee8caf6565a2ae4cc73cc6ab13409,"throw new CloneNotSupportedException(""Custom extensions and implementations should implement clone in order to guarantee split and merge operations are performed accurately"");",0,6,0.75,12
a1a9256debcee8caf6565a2ae4cc73cc6ab13409,"return totalTax == null ? null : BroadleafCurrencyUtils.getMoney(totalTax, getFulfillmentGroup().getOrder().getCurrency());",0,6,0.75,13
a1a9256debcee8caf6565a2ae4cc73cc6ab13409,"@AdminPresentation(friendlyName = ""FulfillmentGroupItemImpl_Prorated_Adjustment"", order = 7000, fieldType = SupportedFieldType.MONEY)",0,5,0.625,14
