commit_id,line,line_level_label,count,line_score,row
8933ccdd0e803defc5a8fa028a29e326bfd41150,", pretty = prettify(tree, installed).trim()",0,4,1.0,1
8933ccdd0e803defc5a8fa028a29e326bfd41150,", pretty = prettify(tree, installed).trim()",1,4,1.0,2
8933ccdd0e803defc5a8fa028a29e326bfd41150,if (er) return cb(er),0,2,0.5,3
8933ccdd0e803defc5a8fa028a29e326bfd41150,if (er) return cb_(er),1,2,0.5,4
8933ccdd0e803defc5a8fa028a29e326bfd41150,var tree = treeify(installed || []),1,2,0.5,5
8933ccdd0e803defc5a8fa028a29e326bfd41150,if (peerInvalidDep) {,0,2,0.5,6
8933ccdd0e803defc5a8fa028a29e326bfd41150,"return { name: pkg.name, peersDepending: peersDepending }",0,2,0.5,7
8933ccdd0e803defc5a8fa028a29e326bfd41150,if (pkg.peerInvalid) {,0,2,0.5,8
8933ccdd0e803defc5a8fa028a29e326bfd41150,function findPeerInvalid_ (packageMap) {,0,2,0.5,9
8933ccdd0e803defc5a8fa028a29e326bfd41150,if (peer.peerDependencies && peer.peerDependencies[packageName]) {,0,2,0.5,10
8933ccdd0e803defc5a8fa028a29e326bfd41150,"readInstalled(where, function (er, data) {",0,2,0.5,11
8933ccdd0e803defc5a8fa028a29e326bfd41150,"function findPeerInvalid (where, cb) {",0,2,0.5,12
8933ccdd0e803defc5a8fa028a29e326bfd41150,var tree = treeify(installed || []),0,2,0.5,13
8933ccdd0e803defc5a8fa028a29e326bfd41150,if (problem) {,0,2,0.5,14
8933ccdd0e803defc5a8fa028a29e326bfd41150,if (er) return cb_(er),0,2,0.5,15
8933ccdd0e803defc5a8fa028a29e326bfd41150,"findPeerInvalid(where, function (er, problem) {",0,2,0.5,16
8933ccdd0e803defc5a8fa028a29e326bfd41150,", readInstalled = require(""read-installed"")",0,2,0.5,17
8933ccdd0e803defc5a8fa028a29e326bfd41150,var pkg = packageMap[packageName],0,1,0.25,18
8933ccdd0e803defc5a8fa028a29e326bfd41150,if (pretty) console.log(pretty),1,1,0.25,19
8933ccdd0e803defc5a8fa028a29e326bfd41150,var peerInvalidDep = pkg.dependencies && findPeerInvalid_(pkg.dependencies),0,1,0.25,20
8933ccdd0e803defc5a8fa028a29e326bfd41150,"peersDepending[peer.name + ""@"" + peer.version] =",0,1,0.25,21
8933ccdd0e803defc5a8fa028a29e326bfd41150,var peer = packageMap[peerName],0,1,0.25,22
8933ccdd0e803defc5a8fa028a29e326bfd41150,for (peerName in packageMap) {,0,1,0.25,23
8933ccdd0e803defc5a8fa028a29e326bfd41150,var peersDepending = {};,0,1,0.25,24
8933ccdd0e803defc5a8fa028a29e326bfd41150,peerInvalidError.peersDepending = problem.peersDepending,0,1,0.25,25
8933ccdd0e803defc5a8fa028a29e326bfd41150,for (var packageName in packageMap) {,0,1,0.25,26
8933ccdd0e803defc5a8fa028a29e326bfd41150,if (pretty) console.log(pretty),0,1,0.25,27
8933ccdd0e803defc5a8fa028a29e326bfd41150,},0,1,0.25,28
8933ccdd0e803defc5a8fa028a29e326bfd41150,peerInvalidError.packageName = problem.name,0,1,0.25,29
8933ccdd0e803defc5a8fa028a29e326bfd41150,"peerInvalidError.code = ""EPEERINVALID""",0,1,0.25,30
8933ccdd0e803defc5a8fa028a29e326bfd41150,"var peerInvalidError = new Error(""The package "" + problem.name +",0,1,0.25,31
8933ccdd0e803defc5a8fa028a29e326bfd41150,""" does not satisfy its siblings' peerDependencies requirements!"")",0,0,0.0,32
8933ccdd0e803defc5a8fa028a29e326bfd41150,return cb(peerInvalidError),0,0,0.0,33
8933ccdd0e803defc5a8fa028a29e326bfd41150,"save(where, installed, tree, pretty, cb_)",0,0,0.0,34
8933ccdd0e803defc5a8fa028a29e326bfd41150,}),0,0,0.0,35
8933ccdd0e803defc5a8fa028a29e326bfd41150,"cb(null, findPeerInvalid_(data.dependencies))",0,0,0.0,36
8933ccdd0e803defc5a8fa028a29e326bfd41150,peer.peerDependencies[packageName],0,0,0.0,37
8933ccdd0e803defc5a8fa028a29e326bfd41150,return peerInvalidDep,0,0,0.0,38
8933ccdd0e803defc5a8fa028a29e326bfd41150,return null,0,0,0.0,39
8933ccdd0e803defc5a8fa028a29e326bfd41150,"save(where, installed, tree, pretty, cb_)",1,0,0.0,40
