commit_id,line,line_level_label,count,line_score,row
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,boolean successfulFlush = false;,1,3,1.0,1
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,"successfulFlush = c.startFlush(flushParticipants, false);",1,2,0.6666666666666666,2
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,successfulFlush = c.startFlush(false);,1,2,0.6666666666666666,3
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,"public static boolean startFlush(Channel c, List<Address> flushParticipants, int numberOfAttempts,  long randomSleepTimeoutFloor,long randomSleepTimeoutCeiling) {",1,2,0.6666666666666666,4
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,},0,1,0.3333333333333333,5
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,return successfulFlush;,1,1,0.3333333333333333,6
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,},1,1,0.3333333333333333,7
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,} catch(Exception e) {,0,1,0.3333333333333333,8
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,int attemptCount = 0;,1,1,0.3333333333333333,9
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,} catch (Exception e) {,0,1,0.3333333333333333,10
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,int attemptCount = 0;,0,1,0.3333333333333333,11
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,"int numberOfAttempts, long randomSleepTimeoutFloor, long randomSleepTimeoutCeiling) {",0,1,0.3333333333333333,12
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,"public static boolean startFlush(Channel c, List<Address> flushParticipants,",0,1,0.3333333333333333,13
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,try{,0,0,0.0,14
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,"Util.sleepRandom(randomSleepTimeoutFloor,randomSleepTimeoutCeiling);",1,0,0.0,15
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,break;,1,0,0.0,16
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,if(successfulFlush),1,0,0.0,17
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,while(attemptCount < numberOfAttempts){,1,0,0.0,18
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,"Util.sleepRandom(randomSleepTimeoutFloor,randomSleepTimeoutCeiling);",0,0,0.0,19
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,c.startFlush(false);,0,0,0.0,20
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,try {,0,0,0.0,21
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,return false;,0,0,0.0,22
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,attemptCount++;,0,0,0.0,23
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,"Util.sleepRandom(randomSleepTimeoutFloor, randomSleepTimeoutCeiling);",0,0,0.0,24
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,return true;,0,0,0.0,25
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,"c.startFlush(flushParticipants, false);",0,0,0.0,26
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,while (attemptCount < numberOfAttempts) {,0,0,0.0,27
69fd924f2aeae67945ecb6dd0e68f6cfeba45449,attemptCount++;,1,0,0.0,28
