commit_id,line,line_level_label,count,line_score,row
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('id', Integer(), primary_key=True, nullable=False),",0,4,1.0,1
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('id', Integer(), primary_key=True, nullable=False),",1,4,1.0,2
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('service_id', Integer(), nullable=False),",1,2,0.5,3
1caa7f189827b4721c2e9d3ddf753acd749d7916,# Tables to alter,1,2,0.5,4
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('hypervisor_version', Integer(), nullable=False),",1,2,0.5,5
1caa7f189827b4721c2e9d3ddf753acd749d7916,"unicode_error=None, _warn_on_bytestring=False),",1,2,0.5,6
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Text(convert_unicode=False, assert_unicode=None,",1,2,0.5,7
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('local_gb_used', Integer(), nullable=False),",1,2,0.5,8
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('memory_mb_used', Integer(), nullable=False),",1,2,0.5,9
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('vcpus_used', Integer(), nullable=False),",1,2,0.5,10
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('memory_mb', Integer(), nullable=False),",1,2,0.5,11
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('vcpus', Integer(), nullable=False),",1,2,0.5,12
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('local_gb', Integer(), nullable=False),",1,2,0.5,13
1caa7f189827b4721c2e9d3ddf753acd749d7916,# New Tables,1,2,0.5,14
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('vcpus_used', Integer(), nullable=False),",0,2,0.5,15
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('service_id', Integer(), nullable=False),",0,2,0.5,16
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('hypervisor_version', Integer(), nullable=False),",0,2,0.5,17
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('memory_mb', Integer(), nullable=False),",0,2,0.5,18
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('local_gb', Integer(), nullable=False),",0,2,0.5,19
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('vcpus', Integer(), nullable=False),",0,2,0.5,20
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('memory_mb_used', Integer(), nullable=False),",0,2,0.5,21
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Column('local_gb_used', Integer(), nullable=False),",0,2,0.5,22
1caa7f189827b4721c2e9d3ddf753acd749d7916,"Text(convert_unicode=False, assert_unicode=None,",0,2,0.5,23
1caa7f189827b4721c2e9d3ddf753acd749d7916,"unicode_error=None, _warn_on_bytestring=False),",0,2,0.5,24
1caa7f189827b4721c2e9d3ddf753acd749d7916,meta = MetaData(),1,1,0.25,25
1caa7f189827b4721c2e9d3ddf753acd749d7916,instances_launched_on = Column(,1,1,0.25,26
