commit_id,line,line_level_label,count,line_score,row
1df22cfb4eeac2948777fda26a5ceed315923caa,class NeutronObjectRegistryFixture(fixtures.Fixture):,0,1,1.0,1
1df22cfb4eeac2948777fda26a5ceed315923caa,self._base_test_obj_backup = copy.deepcopy(,0,1,1.0,2
1df22cfb4eeac2948777fda26a5ceed315923caa,base.NeutronObjectRegistry._registry._obj_classes = \,0,1,1.0,3
1df22cfb4eeac2948777fda26a5ceed315923caa,but it uses Neutron's base registry class,0,1,1.0,4
1df22cfb4eeac2948777fda26a5ceed315923caa,@staticmethod,0,0,0.0,5
1df22cfb4eeac2948777fda26a5ceed315923caa,fixture.VersionedObjectRegistryFixture()),1,0,0.0,6
1df22cfb4eeac2948777fda26a5ceed315923caa,@obj_base.VersionedObjectRegistry.register_if(False),1,0,0.0,7
1df22cfb4eeac2948777fda26a5ceed315923caa,from oslo_versionedobjects import fixture,1,0,0.0,8
1df22cfb4eeac2948777fda26a5ceed315923caa,return base.NeutronObjectRegistry.obj_classes().get(name)[0],0,0,0.0,9
1df22cfb4eeac2948777fda26a5ceed315923caa,NeutronObjectRegistryFixture()),0,0,0.0,10
1df22cfb4eeac2948777fda26a5ceed315923caa,self._base_test_obj_backup,0,0,0.0,11
1df22cfb4eeac2948777fda26a5ceed315923caa,def _restore_obj_registry(self):,0,0,0.0,12
1df22cfb4eeac2948777fda26a5ceed315923caa,base.NeutronObjectRegistry.register(cls_name),0,0,0.0,13
1df22cfb4eeac2948777fda26a5ceed315923caa,def register(cls_name):,0,0,0.0,14
1df22cfb4eeac2948777fda26a5ceed315923caa,base.NeutronObjectRegistry._registry._obj_classes),0,0,0.0,15
1df22cfb4eeac2948777fda26a5ceed315923caa,self.addCleanup(self._restore_obj_registry),0,0,0.0,16
1df22cfb4eeac2948777fda26a5ceed315923caa,"super(NeutronObjectRegistryFixture, self).setUp()",0,0,0.0,17
1df22cfb4eeac2948777fda26a5ceed315923caa,def setUp(self):,0,0,0.0,18
1df22cfb4eeac2948777fda26a5ceed315923caa,"""""""",0,0,0.0,19
1df22cfb4eeac2948777fda26a5ceed315923caa,oslo_versionedobjects.fixture.VersionedObjectRegistryFixture,0,0,0.0,20
1df22cfb4eeac2948777fda26a5ceed315923caa,It is fixture similar to,0,0,0.0,21
1df22cfb4eeac2948777fda26a5ceed315923caa,"""""""Use a NeutronObjectRegistry as a temp registry pattern fixture.",0,0,0.0,22
1df22cfb4eeac2948777fda26a5ceed315923caa,@base.NeutronObjectRegistry.register_if(False),0,0,0.0,23
1df22cfb4eeac2948777fda26a5ceed315923caa,import fixtures,0,0,0.0,24
1df22cfb4eeac2948777fda26a5ceed315923caa,return obj_base.VersionedObjectRegistry.obj_classes().get(name)[0],1,0,0.0,25
