commit_id,line,line_level_label,count,line_score,row
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,import javax.persistence.GeneratedValue;,0,1,1.0,1
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,"* Alternatively, the Commercial License may be replaced with a mutually agreed upon license (the ""Custom License"")",0,1,1.0,2
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,import org.broadleafcommerce.common.presentation.AdminPresentationCollection;,0,1,1.0,3
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,import org.broadleafcommerce.common.presentation.AdminPresentationClass;,0,1,1.0,4
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,import org.broadleafcommerce.common.presentation.AdminPresentation;,0,1,1.0,5
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,import org.broadleafcommerce.common.money.Money;,0,1,1.0,6
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,import org.broadleafcommerce.common.extensibility.jpa.copy.DirectCopyTransformTypes;,0,1,1.0,7
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,import org.broadleafcommerce.common.extensibility.jpa.copy.DirectCopyTransformMember;,0,1,1.0,8
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,import org.broadleafcommerce.common.extensibility.jpa.copy.DirectCopyTransform;,0,1,1.0,9
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,import org.broadleafcommerce.common.currency.util.CurrencyCodeIdentifiable;,0,1,1.0,10
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,import org.broadleafcommerce.common.currency.util.BroadleafCurrencyUtils;,0,1,1.0,11
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,import org.broadleafcommerce.common.copy.MultiTenantCopyContext;,0,1,1.0,12
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,import org.broadleafcommerce.common.copy.CreateResponse;,0,1,1.0,13
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,* #L%,0,1,1.0,14
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,* between you and Broadleaf Commerce. You may not use this file except in compliance with the applicable license.,0,1,1.0,15
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,*,0,1,1.0,16
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,import java.util.List;,1,1,1.0,17
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,* shall apply.,0,1,1.0,18
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,"* (the ""Commercial License"" located at http://license.broadleafcommerce.org/commercial_license-1.1.txt)",0,1,1.0,19
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,"* the Broadleaf End User License Agreement (EULA), Version 1.1",0,1,1.0,20
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,* unless the restrictions on use therein are violated and require payment to Broadleaf in which case,0,1,1.0,21
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,"* (the ""Fair Use License"" located  at http://license.broadleafcommerce.org/fair_use_license-1.0.txt)",0,1,1.0,22
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,"* Licensed under the Broadleaf Fair Use License Agreement, Version 1.0",0,1,1.0,23
0d2a5ecdd979ebc977172e7045cbd0930962f6c1,* Copyright (C) 2009 - 2022 Broadleaf Commerce,0,1,1.0,24
