commit_id,line,line_level_label,count,line_score,row
1c7c8b1ac86d9e07cb7f336228f092dbd147d1fa,from neutron.plugins.vmware import nsxlib,0,4,1.0,1
1c7c8b1ac86d9e07cb7f336228f092dbd147d1fa,from neutron.plugins.vmware import nsxlib,0,4,1.0,2
1c7c8b1ac86d9e07cb7f336228f092dbd147d1fa,from neutron.plugins.vmware import nsxlib,0,4,1.0,3
1c7c8b1ac86d9e07cb7f336228f092dbd147d1fa,from neutron.plugins.vmware import nsxlib,0,4,1.0,4
1c7c8b1ac86d9e07cb7f336228f092dbd147d1fa,from neutron.plugins.vmware import nsxlib,0,4,1.0,5
1c7c8b1ac86d9e07cb7f336228f092dbd147d1fa,from neutron.plugins.vmware import nsxlib,0,4,1.0,6
1c7c8b1ac86d9e07cb7f336228f092dbd147d1fa,from neutron.plugins.vmware.nsxlib import _build_uri_path,1,3,0.75,7
1c7c8b1ac86d9e07cb7f336228f092dbd147d1fa,from neutron.plugins.vmware import extensions,1,3,0.75,8
1c7c8b1ac86d9e07cb7f336228f092dbd147d1fa,"res = do_request(HTTP_GET, uri, cluster=cluster)",1,3,0.75,9
1c7c8b1ac86d9e07cb7f336228f092dbd147d1fa,"lswitch = do_request(HTTP_POST, uri, json.dumps(lswitch_obj),",1,3,0.75,10
1c7c8b1ac86d9e07cb7f336228f092dbd147d1fa,from neutron.plugins.vmware.nsxlib import get_all_query_pages,1,3,0.75,11
1c7c8b1ac86d9e07cb7f336228f092dbd147d1fa,from neutron.plugins.vmware.nsxlib import do_request,1,3,0.75,12
1c7c8b1ac86d9e07cb7f336228f092dbd147d1fa,from neutron.plugins.vmware.nsxlib import _build_uri_path,1,3,0.75,13
1c7c8b1ac86d9e07cb7f336228f092dbd147d1fa,"lswitch = nsxlib.do_request(HTTP_POST, uri, json.dumps(lswitch_obj),",0,3,0.75,14
1c7c8b1ac86d9e07cb7f336228f092dbd147d1fa,from neutron.plugins.vmware.nsxlib import get_all_query_pages,1,3,0.75,15
1c7c8b1ac86d9e07cb7f336228f092dbd147d1fa,from neutron.plugins.vmware.nsxlib import do_request,1,3,0.75,16
1c7c8b1ac86d9e07cb7f336228f092dbd147d1fa,"res = nsxlib.do_request(HTTP_GET, uri, cluster=cluster)",0,3,0.75,17
1c7c8b1ac86d9e07cb7f336228f092dbd147d1fa,from neutron.plugins.vmware.nsxlib import get_all_query_pages,1,3,0.75,18
