commit_id,line,line_level_label,count,line_score,row
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,".description(""Adds a Camel component to your project dependencies"");",1,7,1.0,1
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,".description(""Adds a Camel language to your project dependencies"");",1,7,1.0,2
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,".description(""Adds a Camel dataformat to your project dependencies"");",1,7,1.0,3
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"@WithAttributes(label = ""Name"", required = true, description = ""Name of component type to add"")",1,3,0.42857142857142855,4
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"return Results.success(""Added Camel component "" + dto.getScheme() + "" ("" + dto.getArtifactId() + "") to the project"");",1,3,0.42857142857142855,5
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"@WithAttributes(label = ""Name"", required = true, description = ""Name of dataformat to add"")",1,3,0.42857142857142855,6
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"return Results.success(""Added Camel dataformat "" + dto.getName() + "" ("" + dto.getArtifactId() + "") to the project"");",1,3,0.42857142857142855,7
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"@WithAttributes(label = ""Name"", required = true, description = ""Name of language to add"")",1,3,0.42857142857142855,8
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"return Results.success(""Added Camel language "" + dto.getName() + "" ("" + dto.getArtifactId() + "") to the project"");",1,3,0.42857142857142855,9
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,// we want to use same version as camel-core if its a camel component,1,3,0.42857142857142855,10
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"return Results.fail(""Unknown Camel dataformat"");",1,1,0.14285714285714285,11
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"*  Unless required by applicable law or agreed to in writing, software",1,1,0.14285714285714285,12
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,*  with the License.  You may obtain a copy of the License at,1,1,0.14285714285714285,13
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"*  Red Hat licenses this file to you under the Apache License, version",1,1,0.14285714285714285,14
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"return Results.fail(""The project does not include camel-core"");",1,1,0.14285714285714285,15
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,// install the component,1,1,0.14285714285714285,16
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,DependencyBuilder component = DependencyBuilder.create().setGroupId(dto.getGroupId()),1,1,0.14285714285714285,17
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,// we want to use same version as camel-core,1,1,0.14285714285714285,18
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,Project project = getSelectedProject(builder);,1,1,0.14285714285714285,19
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,*  implied.  See the License for the specific language governing,1,1,0.14285714285714285,20
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,Project project = getSelectedProject(context);,1,1,0.14285714285714285,21
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,// show note about the chosen language,1,1,0.14285714285714285,22
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,LanguageDto language = (LanguageDto) event.getNewValue();,1,1,0.14285714285714285,23
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,String description = language.getDescription();,1,1,0.14285714285714285,24
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"name.setNote(description != null ? description : """");",1,1,0.14285714285714285,25
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,Project project = getSelectedProject(context);,1,1,0.14285714285714285,26
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,// does the project already have camel?,1,1,0.14285714285714285,27
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,// we want to use same version as camel-core,1,1,0.14285714285714285,28
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,DependencyBuilder component = DependencyBuilder.create().setGroupId(dto.getGroupId()),1,1,0.14285714285714285,29
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,// install the component,1,1,0.14285714285714285,30
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"return Results.fail(""Unknown Camel language"");",1,1,0.14285714285714285,31
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,// does the project already have camel?,1,1,0.14285714285714285,32
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"return Results.fail(""The project does not include camel-core"");",1,1,0.14285714285714285,33
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"name.setNote(description != null ? description : """");",1,1,0.14285714285714285,34
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,Project project = getSelectedProject(context);,1,1,0.14285714285714285,35
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"*  Red Hat licenses this file to you under the Apache License, version",1,1,0.14285714285714285,36
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,String description = dataFormat.getDescription();,1,1,0.14285714285714285,37
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"*  Unless required by applicable law or agreed to in writing, software",1,1,0.14285714285714285,38
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,*  implied.  See the License for the specific language governing,1,1,0.14285714285714285,39
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"@WithAttributes(label = ""Filter"", required = false, description = ""To filter components"")",1,1,0.14285714285714285,40
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,final Project project = getSelectedProject(builder);,1,1,0.14285714285714285,41
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,// show note about the chosen component,1,1,0.14285714285714285,42
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,ComponentDto component = (ComponentDto) event.getNewValue();,1,1,0.14285714285714285,43
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,String description = component.getDescription();,1,1,0.14285714285714285,44
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"name.setNote(description != null ? description : """");",1,1,0.14285714285714285,45
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,*  with the License.  You may obtain a copy of the License at,1,1,0.14285714285714285,46
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,// does the project already have camel?,1,1,0.14285714285714285,47
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"*  Red Hat licenses this file to you under the Apache License, version",1,1,0.14285714285714285,48
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"return Results.fail(""The project does not include camel-core"");",1,1,0.14285714285714285,49
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"*  Unless required by applicable law or agreed to in writing, software",1,1,0.14285714285714285,50
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,*  with the License.  You may obtain a copy of the License at,1,1,0.14285714285714285,51
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,Project project = getSelectedProject(builder);,1,1,0.14285714285714285,52
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"return Results.fail(""Unknown Camel component"");",1,1,0.14285714285714285,53
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,// install the component,1,1,0.14285714285714285,54
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,DependencyBuilder component = DependencyBuilder.create().setGroupId(dto.getGroupId()),1,1,0.14285714285714285,55
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,*  implied.  See the License for the specific language governing,1,1,0.14285714285714285,56
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"name.setNote("""");",1,0,0.0,57
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"dependencyInstaller.install(project, component);",1,0,0.0,58
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,builder.add(name);,1,0,0.0,59
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,public Result execute(UIExecutionContext context) throws Exception {,1,0,0.0,60
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,Dependency core = findCamelCoreDependency(project);,1,0,0.0,61
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,if (core == null) {,1,0,0.0,62
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,DataFormatDto dto = name.getValue();,1,0,0.0,63
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,if (dto != null) {,1,0,0.0,64
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,.setArtifactId(dto.getArtifactId()).setVersion(core.getCoordinate().getVersion());,1,0,0.0,65
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"*  2.0 (the ""License""); you may not use this file except in compliance",1,0,0.0,66
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,/**,1,0,0.0,67
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"*  Copyright 2005-2015 Red Hat, Inc.",1,0,0.0,68
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,*,1,0,0.0,69
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,*     http://www.apache.org/licenses/LICENSE-2.0,1,0,0.0,70
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"*  distributed under the License is distributed on an ""AS IS"" BASIS,",1,0,0.0,71
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,"*  WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or",1,0,0.0,72
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,*  permissions and limitations under the License.,1,0,0.0,73
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,*/,1,0,0.0,74
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,package io.fabric8.forge.camel.commands.project;,1,0,0.0,75
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,if (dataFormat != null) {,1,0,0.0,76
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,import javax.inject.Inject;,1,0,0.0,77
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,} else {,1,0,0.0,78
bc9993f7966af8294f9bd900648eeb8d1dcb5b97,// use value choices instead of completer as that works better in web console,1,0,0.0,79
