commit_id,line,line_level_label,count,line_score,row
1077f3fbcb6a98bb9c709a88eaf851361a780599,return objectMapper.readerFor(clazz).readValue(json);,1,1,1.0,1
1077f3fbcb6a98bb9c709a88eaf851361a780599,return objectMapper.writer().writeValueAsString(object);,1,1,1.0,2
1077f3fbcb6a98bb9c709a88eaf851361a780599,*  implied.  See the License for the specific language governing,1,0,0.0,3
1077f3fbcb6a98bb9c709a88eaf851361a780599,},1,0,0.0,4
1077f3fbcb6a98bb9c709a88eaf851361a780599,"public static <T> T fromJson(String json, Class<T> clazz) throws IOException {",1,0,0.0,5
1077f3fbcb6a98bb9c709a88eaf851361a780599,private static ObjectMapper objectMapper = new ObjectMapper();,1,0,0.0,6
1077f3fbcb6a98bb9c709a88eaf851361a780599,public class JsonHelper {,1,0,0.0,7
1077f3fbcb6a98bb9c709a88eaf851361a780599,import java.io.IOException;,1,0,0.0,8
1077f3fbcb6a98bb9c709a88eaf851361a780599,import com.fasterxml.jackson.databind.ObjectMapper;,1,0,0.0,9
1077f3fbcb6a98bb9c709a88eaf851361a780599,package io.fabric8.docker.api;,1,0,0.0,10
1077f3fbcb6a98bb9c709a88eaf851361a780599,*/,1,0,0.0,11
1077f3fbcb6a98bb9c709a88eaf851361a780599,*  permissions and limitations under the License.,1,0,0.0,12
1077f3fbcb6a98bb9c709a88eaf851361a780599,"*  WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or",1,0,0.0,13
1077f3fbcb6a98bb9c709a88eaf851361a780599,"*  distributed under the License is distributed on an ""AS IS"" BASIS,",1,0,0.0,14
1077f3fbcb6a98bb9c709a88eaf851361a780599,"*  Unless required by applicable law or agreed to in writing, software",1,0,0.0,15
1077f3fbcb6a98bb9c709a88eaf851361a780599,*     http://www.apache.org/licenses/LICENSE-2.0,1,0,0.0,16
1077f3fbcb6a98bb9c709a88eaf851361a780599,*  with the License.  You may obtain a copy of the License at,1,0,0.0,17
1077f3fbcb6a98bb9c709a88eaf851361a780599,"*  2.0 (the ""License""); you may not use this file except in compliance",1,0,0.0,18
1077f3fbcb6a98bb9c709a88eaf851361a780599,"*  Red Hat licenses this file to you under the Apache License, version",1,0,0.0,19
1077f3fbcb6a98bb9c709a88eaf851361a780599,*,1,0,0.0,20
1077f3fbcb6a98bb9c709a88eaf851361a780599,"*  Copyright 2005-2015 Red Hat, Inc.",1,0,0.0,21
1077f3fbcb6a98bb9c709a88eaf851361a780599,/**,1,0,0.0,22
1077f3fbcb6a98bb9c709a88eaf851361a780599,public static String toJson(Object object) throws IOException {,1,0,0.0,23
