commit_id,line,line_level_label,count,line_score,row
50cf0ff9445b85f155feb3d6f1fa976ca97074f5,} else if (checkDeferred && ((ELNode.Root) node).getType() == '#') {,1,4,1.0,1
50cf0ff9445b85f155feb3d6f1fa976ca97074f5,boolean expression = runtimeExpression,1,3,0.75,2
50cf0ff9445b85f155feb3d6f1fa976ca97074f5,"|| (elExpression  && (!pageInfo.isELIgnored() || (!""true"".equalsIgnoreCase(pageInfo.getIsELIgnored()) && checkDeferred && deferred)));",1,3,0.75,3
50cf0ff9445b85f155feb3d6f1fa976ca97074f5,boolean deferred = false;,1,3,0.75,4
50cf0ff9445b85f155feb3d6f1fa976ca97074f5,ELNode node = nodes.next();,1,3,0.75,5
50cf0ff9445b85f155feb3d6f1fa976ca97074f5,deferred = true;,1,3,0.75,6
50cf0ff9445b85f155feb3d6f1fa976ca97074f5,boolean expression = runtimeExpression || elExpression;,0,3,0.75,7
50cf0ff9445b85f155feb3d6f1fa976ca97074f5,boolean deferredValueIsLiteral = false;,1,2,0.5,8
50cf0ff9445b85f155feb3d6f1fa976ca97074f5,Iterator<ELNode> nodes = ELParser.parse(value).iterator();,1,2,0.5,9
50cf0ff9445b85f155feb3d6f1fa976ca97074f5,&& ((!pageInfo.isDeferredSyntaxAllowedAsLiteral() && deferred),1,2,0.5,10
50cf0ff9445b85f155feb3d6f1fa976ca97074f5,Iterator<ELNode> nodes = el.iterator();,1,2,0.5,11
50cf0ff9445b85f155feb3d6f1fa976ca97074f5,ELNode.Nodes el = ELParser.parse(value);,1,2,0.5,12
50cf0ff9445b85f155feb3d6f1fa976ca97074f5,deferredValueIsLiteral = true;,1,2,0.5,13
50cf0ff9445b85f155feb3d6f1fa976ca97074f5,el = ELParser.parse(attrs.getValue(i));,1,2,0.5,14
50cf0ff9445b85f155feb3d6f1fa976ca97074f5,if (deferred && !tldAttrs[j].isDeferredMethod() && !tldAttrs[j].isDeferredValue()) {,1,2,0.5,15
50cf0ff9445b85f155feb3d6f1fa976ca97074f5,boolean checkDeferred = !pageInfo.isDeferredSyntaxAllowedAsLiteral(),1,2,0.5,16
50cf0ff9445b85f155feb3d6f1fa976ca97074f5,"Iterator<ELNode> nodes = ELParser.parse(value,",0,2,0.5,17
