commit_id,line,line_level_label,count,line_score,row
486c1170e21c2eaacbf15e34da4feb380dedc7ae,"} else if (Objects.equal(""Config"", kind) || Objects.equal(""List"", kind)) {",1,7,1.0,1
486c1170e21c2eaacbf15e34da4feb380dedc7ae,} else if (entity instanceof KubernetesList) {,0,6,0.8571428571428571,2
486c1170e21c2eaacbf15e34da4feb380dedc7ae,"} else if (Objects.equal(""BuildConfig"", kind)) {",1,5,0.7142857142857142,3
486c1170e21c2eaacbf15e34da4feb380dedc7ae,"} else if (Objects.equal(""Template"", kind)) {",1,5,0.7142857142857142,4
486c1170e21c2eaacbf15e34da4feb380dedc7ae,"} else if (Objects.equal(""DeploymentConfig"", kind)) {",1,5,0.7142857142857142,5
486c1170e21c2eaacbf15e34da4feb380dedc7ae,"} else if (Objects.equal(""ImageRepository"", kind)) {",1,5,0.7142857142857142,6
486c1170e21c2eaacbf15e34da4feb380dedc7ae,"} else if (Objects.equal(""Service"", kind)) {",1,5,0.7142857142857142,7
486c1170e21c2eaacbf15e34da4feb380dedc7ae,"} else if (Objects.equal(""ReplicationController"", kind)) {",1,5,0.7142857142857142,8
486c1170e21c2eaacbf15e34da4feb380dedc7ae,} if (entity instanceof List) {,1,5,0.7142857142857142,9
486c1170e21c2eaacbf15e34da4feb380dedc7ae,} else if (object instanceof Collection) {,0,5,0.7142857142857142,10
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (entity instanceof List) {,0,4,0.5714285714285714,11
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (entity instanceof JsonNode) {,1,4,0.5714285714285714,12
486c1170e21c2eaacbf15e34da4feb380dedc7ae,} else if (object == null) {,1,4,0.5714285714285714,13
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (items instanceof ArrayNode) {,1,3,0.42857142857142855,14
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (object instanceof JsonNode) {,1,3,0.42857142857142855,15
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (template instanceof ObjectNode) {,1,3,0.42857142857142855,16
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (config instanceof ObjectNode) {,1,3,0.42857142857142855,17
486c1170e21c2eaacbf15e34da4feb380dedc7ae,"if (Objects.equal(""Pod"", kind)) {",1,3,0.42857142857142855,18
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (entity != null) {,1,3,0.42857142857142855,19
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (object instanceof KubernetesList) {,0,3,0.42857142857142855,20
486c1170e21c2eaacbf15e34da4feb380dedc7ae,} else {,0,3,0.42857142857142855,21
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (item instanceof Service) {,0,3,0.42857142857142855,22
486c1170e21c2eaacbf15e34da4feb380dedc7ae,} else {,1,3,0.42857142857142855,23
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (kind != null) {,1,2,0.2857142857142857,24
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (!isTemplate(jsonNode)) {,1,2,0.2857142857142857,25
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (object != config) {,1,2,0.2857142857142857,26
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (isTemplate(jsonNode)) {,1,2,0.2857142857142857,27
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (template == null) {,1,2,0.2857142857142857,28
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (template != null) {,1,2,0.2857142857142857,29
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (jsonNode != null) {,1,2,0.2857142857142857,30
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (Strings.isNotBlank(id)) {,1,2,0.2857142857142857,31
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (!keys.add(key)) {,1,2,0.2857142857142857,32
486c1170e21c2eaacbf15e34da4feb380dedc7ae,"return kind != null && Objects.equal(""Service"", kind.textValue());",1,2,0.2857142857142857,33
486c1170e21c2eaacbf15e34da4feb380dedc7ae,"return kind != null && Objects.equal(""Template"", kind.textValue());",1,2,0.2857142857142857,34
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (items != null && items.isArray()) {,1,2,0.2857142857142857,35
486c1170e21c2eaacbf15e34da4feb380dedc7ae,return entity;,1,2,0.2857142857142857,36
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (isService(jsonNode)) {,1,2,0.2857142857142857,37
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (kindObject != null && kindObject.isTextual()) {,1,2,0.2857142857142857,38
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (list == null) {,0,2,0.2857142857142857,39
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (item != null) {,1,2,0.2857142857142857,40
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (object != list) {,0,2,0.2857142857142857,41
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (item == null) {,0,2,0.2857142857142857,42
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (!keys.add(key)) {,0,2,0.2857142857142857,43
486c1170e21c2eaacbf15e34da4feb380dedc7ae,if (items != null) {,0,2,0.2857142857142857,44
