commit_id,line,line_level_label,count,line_score,row
94c99119c3821c752b657fe9ca850d1b11fb15db,* This class is being un-deprecated because we want the query for the customer to happen through Hibernate instead of,0,6,1.0,1
94c99119c3821c752b657fe9ca850d1b11fb15db,* This class is being un-deprecated because we want the query for the customer to happen through Hibernate instead of,0,6,1.0,2
94c99119c3821c752b657fe9ca850d1b11fb15db,"* through raw JDBC, which is the case when <sec:jdbc-user-service /> is used. We need the query to go through Hibernate",0,6,1.0,3
94c99119c3821c752b657fe9ca850d1b11fb15db,"* through raw JDBC, which is the case when <sec:jdbc-user-service /> is used. We need the query to go through Hibernate",0,6,1.0,4
94c99119c3821c752b657fe9ca850d1b11fb15db,protected boolean forcePasswordChange = false;,1,4,0.6666666666666666,5
94c99119c3821c752b657fe9ca850d1b11fb15db,protected boolean forcePasswordChange = false;,1,4,0.6666666666666666,6
94c99119c3821c752b657fe9ca850d1b11fb15db,* so that we are able to attach the necessary filters in certain circumstances.,0,3,0.5,7
94c99119c3821c752b657fe9ca850d1b11fb15db,public void setCustomerService(CustomerService customerService) {,1,3,0.5,8
94c99119c3821c752b657fe9ca850d1b11fb15db,* Copyright 2008-2013 the original author or authors.,1,3,0.5,9
94c99119c3821c752b657fe9ca850d1b11fb15db,boolean roleUserFound = false;,0,3,0.5,10
94c99119c3821c752b657fe9ca850d1b11fb15db,Customer customer = customerService.readCustomerByUsername(username);,0,3,0.5,11
94c99119c3821c752b657fe9ca850d1b11fb15db,public void setForcePasswordChange(boolean forcePasswordChange) {,1,3,0.5,12
94c99119c3821c752b657fe9ca850d1b11fb15db,public void setCustomerService(CustomerService customerService) {,1,3,0.5,13
94c99119c3821c752b657fe9ca850d1b11fb15db,boolean roleUserFound = false;,0,3,0.5,14
94c99119c3821c752b657fe9ca850d1b11fb15db,Customer customer = customerService.readCustomerByUsername(username);,0,3,0.5,15
94c99119c3821c752b657fe9ca850d1b11fb15db,* so that we are able to attach the necessary filters in certain circumstances.,0,3,0.5,16
94c99119c3821c752b657fe9ca850d1b11fb15db,public void setForcePasswordChange(boolean forcePasswordChange) {,1,3,0.5,17
94c99119c3821c752b657fe9ca850d1b11fb15db,if (pwChangeRequired) {,1,2,0.3333333333333333,18
