commit_id,line,line_level_label,count,line_score,row
82113467f8872e14306e8ef49a672fccb99f6a37,# Stores port update notifications for processing in main rpc loop,0,3,1.0,1
82113467f8872e14306e8ef49a672fccb99f6a37,# update plugin about port status,1,3,1.0,2
82113467f8872e14306e8ef49a672fccb99f6a37,"self.plugin_rpc.update_device_down(self.context, port['id'],",1,2,0.6666666666666666,3
82113467f8872e14306e8ef49a672fccb99f6a37,# A device might be both in the 'added' and 'updated',0,1,0.3333333333333333,4
82113467f8872e14306e8ef49a672fccb99f6a37,"LOG.exception(_(""Error in agent event loop""))",1,1,0.3333333333333333,5
82113467f8872e14306e8ef49a672fccb99f6a37,# Notify the plugin of tunnel IP,1,1,0.3333333333333333,6
82113467f8872e14306e8ef49a672fccb99f6a37,"LOG.error(_(""RPC timeout while updating port %s""), port['id'])",1,1,0.3333333333333333,7
82113467f8872e14306e8ef49a672fccb99f6a37,"self.plugin_rpc.update_device_up(self.context, port['id'],",1,1,0.3333333333333333,8
82113467f8872e14306e8ef49a672fccb99f6a37,# Validate that port is on OVS,1,1,0.3333333333333333,9
82113467f8872e14306e8ef49a672fccb99f6a37,# Notify the plugin of tunnel IP,0,1,0.3333333333333333,10
82113467f8872e14306e8ef49a672fccb99f6a37,"self.treat_vif_port(vif_port, port['id'], port['network_id'],",1,1,0.3333333333333333,11
82113467f8872e14306e8ef49a672fccb99f6a37,# to be performed anyway when the admin state of a device is changed.,0,1,0.3333333333333333,12
82113467f8872e14306e8ef49a672fccb99f6a37,# plugin (eg: when there are no IP address changes),0,1,0.3333333333333333,13
82113467f8872e14306e8ef49a672fccb99f6a37,# In this case the updated port won't be found among,0,1,0.3333333333333333,14
82113467f8872e14306e8ef49a672fccb99f6a37,"LOG.debug(_(""port_update message processed for port %s""), port['id'])",0,1,0.3333333333333333,15
82113467f8872e14306e8ef49a672fccb99f6a37,"# Even if full port details might be provided to this call,",0,1,0.3333333333333333,16
82113467f8872e14306e8ef49a672fccb99f6a37,# Put the port identifier in the updated_ports set.,0,1,0.3333333333333333,17
82113467f8872e14306e8ef49a672fccb99f6a37,self.agent_id),1,1,0.3333333333333333,18
82113467f8872e14306e8ef49a672fccb99f6a37,self.sg_agent.refresh_firewall(),1,0,0.0,19
82113467f8872e14306e8ef49a672fccb99f6a37,from neutron.extensions import securitygroup as ext_sg,1,0,0.0,20
82113467f8872e14306e8ef49a672fccb99f6a37,from neutron.openstack.common.rpc import common as rpc_common,1,0,0.0,21
82113467f8872e14306e8ef49a672fccb99f6a37,"LOG.debug(_(""port_update received""))",1,0,0.0,22
82113467f8872e14306e8ef49a672fccb99f6a37,vif_port = self.int_br.get_vif_port_by_id(port['id']),1,0,0.0,23
82113467f8872e14306e8ef49a672fccb99f6a37,if not vif_port:,1,0,0.0,24
82113467f8872e14306e8ef49a672fccb99f6a37,return,1,0,0.0,25
82113467f8872e14306e8ef49a672fccb99f6a37,if ext_sg.SECURITYGROUPS in port:,1,0,0.0,26
82113467f8872e14306e8ef49a672fccb99f6a37,"self.agent_id,",1,0,0.0,27
82113467f8872e14306e8ef49a672fccb99f6a37,network_type = kwargs.get('network_type'),1,0,0.0,28
82113467f8872e14306e8ef49a672fccb99f6a37,segmentation_id = kwargs.get('segmentation_id'),1,0,0.0,29
82113467f8872e14306e8ef49a672fccb99f6a37,physical_network = kwargs.get('physical_network'),1,0,0.0,30
82113467f8872e14306e8ef49a672fccb99f6a37,"network_type, physical_network,",1,0,0.0,31
82113467f8872e14306e8ef49a672fccb99f6a37,"segmentation_id, port['admin_state_up'])",1,0,0.0,32
82113467f8872e14306e8ef49a672fccb99f6a37,try:,1,0,0.0,33
82113467f8872e14306e8ef49a672fccb99f6a37,if port['admin_state_up']:,1,0,0.0,34
82113467f8872e14306e8ef49a672fccb99f6a37,self.updated_ports |= updated_ports_copy,0,0,0.0,35
82113467f8872e14306e8ef49a672fccb99f6a37,sync = True,0,0,0.0,36
82113467f8872e14306e8ef49a672fccb99f6a37,"port_info = self.scan_ports(ports, updated_ports_copy)",0,0,0.0,37
82113467f8872e14306e8ef49a672fccb99f6a37,# Put the ports back in self.updated_port,0,0,0.0,38
82113467f8872e14306e8ef49a672fccb99f6a37,"LOG.exception(_(""Error while processing VIF ports""))",0,0,0.0,39
82113467f8872e14306e8ef49a672fccb99f6a37,"LOG.exception(_(""Error while synchronizing tunnels""))",0,0,0.0,40
82113467f8872e14306e8ef49a672fccb99f6a37,tunnel_sync = True,0,0,0.0,41
82113467f8872e14306e8ef49a672fccb99f6a37,if self._agent_has_updates(polling_manager):,0,0,0.0,42
82113467f8872e14306e8ef49a672fccb99f6a37,# Save updated ports dict to perform rollback in,0,0,0.0,43
82113467f8872e14306e8ef49a672fccb99f6a37,"# case resync would be needed, and then clear",0,0,0.0,44
82113467f8872e14306e8ef49a672fccb99f6a37,# self.updated_ports. As the greenthread should not yield,0,0,0.0,45
82113467f8872e14306e8ef49a672fccb99f6a37,"# between these two statements, this will be thread-safe",0,0,0.0,46
82113467f8872e14306e8ef49a672fccb99f6a37,updated_ports_copy = self.updated_ports,0,0,0.0,47
82113467f8872e14306e8ef49a672fccb99f6a37,else:,1,0,0.0,48
82113467f8872e14306e8ef49a672fccb99f6a37,ports = port_info['current'],0,0,0.0,49
82113467f8872e14306e8ef49a672fccb99f6a37,if self._port_info_has_changes(port_info):,0,0,0.0,50
82113467f8872e14306e8ef49a672fccb99f6a37,"LOG.debug(_(""Starting to process devices in:%s""),",0,0,0.0,51
82113467f8872e14306e8ef49a672fccb99f6a37,port_info),0,0,0.0,52
82113467f8872e14306e8ef49a672fccb99f6a37,port_stats['regular']['updated'] = (,0,0,0.0,53
82113467f8872e14306e8ef49a672fccb99f6a37,"len(port_info.get('updated', [])))",0,0,0.0,54
82113467f8872e14306e8ef49a672fccb99f6a37,cfg.CONF.host),1,0,0.0,55
82113467f8872e14306e8ef49a672fccb99f6a37,"'added': added,",1,0,0.0,56
82113467f8872e14306e8ef49a672fccb99f6a37,except rpc_common.Timeout:,1,0,0.0,57
82113467f8872e14306e8ef49a672fccb99f6a37,if self.enable_tunneling and tunnel_sync:,1,0,0.0,58
82113467f8872e14306e8ef49a672fccb99f6a37,self.iter_num),1,0,0.0,59
82113467f8872e14306e8ef49a672fccb99f6a37,if sync:,1,0,0.0,60
82113467f8872e14306e8ef49a672fccb99f6a37,"LOG.info(_(""Agent out of sync with plugin!""))",1,0,0.0,61
82113467f8872e14306e8ef49a672fccb99f6a37,ports.clear(),1,0,0.0,62
82113467f8872e14306e8ef49a672fccb99f6a37,ancillary_ports.clear(),1,0,0.0,63
82113467f8872e14306e8ef49a672fccb99f6a37,sync = False,1,0,0.0,64
82113467f8872e14306e8ef49a672fccb99f6a37,polling_manager.force_polling(),1,0,0.0,65
82113467f8872e14306e8ef49a672fccb99f6a37,"LOG.info(_(""Agent tunnel out of sync with plugin!""))",1,0,0.0,66
82113467f8872e14306e8ef49a672fccb99f6a37,"'ancillary': {'added': 0, 'removed': 0}}",1,0,0.0,67
82113467f8872e14306e8ef49a672fccb99f6a37,if polling_manager.is_polling_required:,1,0,0.0,68
82113467f8872e14306e8ef49a672fccb99f6a37,port_info = self.update_ports(ports),1,0,0.0,69
82113467f8872e14306e8ef49a672fccb99f6a37,if port_info:,1,0,0.0,70
82113467f8872e14306e8ef49a672fccb99f6a37,"LOG.debug(_(""Agent loop has new devices!""))",1,0,0.0,71
82113467f8872e14306e8ef49a672fccb99f6a37,ports = port_info['current'],1,0,0.0,72
82113467f8872e14306e8ef49a672fccb99f6a37,except Exception:,1,0,0.0,73
82113467f8872e14306e8ef49a672fccb99f6a37,sync = True,1,0,0.0,74
82113467f8872e14306e8ef49a672fccb99f6a37,"LOG.debug(_(""Agent rpc_loop - iteration:%d started""),",1,0,0.0,75
82113467f8872e14306e8ef49a672fccb99f6a37,"port_stats = {'regular': {'added': 0, 'removed': 0},",1,0,0.0,76
82113467f8872e14306e8ef49a672fccb99f6a37,"def update_ports(self, registered_ports):",1,0,0.0,77
82113467f8872e14306e8ef49a672fccb99f6a37,'removed': removed},1,0,0.0,78
82113467f8872e14306e8ef49a672fccb99f6a37,ports = self.int_br.get_vif_port_set(),1,0,0.0,79
82113467f8872e14306e8ef49a672fccb99f6a37,if ports == registered_ports:,1,0,0.0,80
82113467f8872e14306e8ef49a672fccb99f6a37,self.int_br_device_count = len(ports),1,0,0.0,81
82113467f8872e14306e8ef49a672fccb99f6a37,added = ports - registered_ports,1,0,0.0,82
82113467f8872e14306e8ef49a672fccb99f6a37,removed = registered_ports - ports,1,0,0.0,83
82113467f8872e14306e8ef49a672fccb99f6a37,"return {'current': ports,",1,0,0.0,84
82113467f8872e14306e8ef49a672fccb99f6a37,try:,0,0,0.0,85
82113467f8872e14306e8ef49a672fccb99f6a37,"def treat_devices_added(self, devices):",1,0,0.0,86
82113467f8872e14306e8ef49a672fccb99f6a37,start = time.time(),1,0,0.0,87
82113467f8872e14306e8ef49a672fccb99f6a37,self.sg_agent.prepare_devices_filter(devices),1,0,0.0,88
82113467f8872e14306e8ef49a672fccb99f6a37,"LOG.info(_(""Port %s added""), device)",1,0,0.0,89
82113467f8872e14306e8ef49a672fccb99f6a37,"self.plugin_rpc.update_device_up(self.context,",1,0,0.0,90
82113467f8872e14306e8ef49a672fccb99f6a37,"device,",1,0,0.0,91
82113467f8872e14306e8ef49a672fccb99f6a37,if 'added' in port_info:,1,0,0.0,92
82113467f8872e14306e8ef49a672fccb99f6a37,resync_a = self.treat_devices_added(port_info['added']),1,0,0.0,93
82113467f8872e14306e8ef49a672fccb99f6a37,"""treat_devices_added completed in %(elapsed).3f""),",1,0,0.0,94
