commit_id,line,line_level_label,count,line_score,row
e2ab3d033df9943e996529dbcce7564d8de4262a,import java.util.List;,1,1,1.0,1
e2ab3d033df9943e996529dbcce7564d8de4262a,import lombok.EqualsAndHashCode;,1,1,1.0,2
e2ab3d033df9943e996529dbcce7564d8de4262a,import com.fasterxml.jackson.annotation.JsonProperty;,1,1,1.0,3
e2ab3d033df9943e996529dbcce7564d8de4262a,import lombok.Data;,1,1,1.0,4
e2ab3d033df9943e996529dbcce7564d8de4262a,private boolean iPV4Forwarding;,1,0,0.0,5
e2ab3d033df9943e996529dbcce7564d8de4262a,private String driver;,1,0,0.0,6
e2ab3d033df9943e996529dbcce7564d8de4262a,private List<List<String>> driverStatus;,1,0,0.0,7
e2ab3d033df9943e996529dbcce7564d8de4262a,"@JsonProperty(""NFd"")",1,0,0.0,8
e2ab3d033df9943e996529dbcce7564d8de4262a,private int nFd;,1,0,0.0,9
e2ab3d033df9943e996529dbcce7564d8de4262a,"@JsonProperty(""NGoroutines"")",1,0,0.0,10
e2ab3d033df9943e996529dbcce7564d8de4262a,private int nGoroutines;,1,0,0.0,11
e2ab3d033df9943e996529dbcce7564d8de4262a,"@JsonProperty(""IPv4Forwarding"")",1,0,0.0,12
e2ab3d033df9943e996529dbcce7564d8de4262a,"@JsonProperty(""LXCVersion"")",1,0,0.0,13
e2ab3d033df9943e996529dbcce7564d8de4262a,private int containers;,1,0,0.0,14
e2ab3d033df9943e996529dbcce7564d8de4262a,private String lXCVersion;,1,0,0.0,15
e2ab3d033df9943e996529dbcce7564d8de4262a,"@JsonProperty(""NEventsListener"")",1,0,0.0,16
e2ab3d033df9943e996529dbcce7564d8de4262a,private int nEventsListener;,1,0,0.0,17
e2ab3d033df9943e996529dbcce7564d8de4262a,private String kernelVersion;,1,0,0.0,18
e2ab3d033df9943e996529dbcce7564d8de4262a,private String indexServerAddress;,1,0,0.0,19
e2ab3d033df9943e996529dbcce7564d8de4262a,private boolean memoryLimit;,1,0,0.0,20
e2ab3d033df9943e996529dbcce7564d8de4262a,private boolean swapLimit;,1,0,0.0,21
e2ab3d033df9943e996529dbcce7564d8de4262a,private int images;,1,0,0.0,22
e2ab3d033df9943e996529dbcce7564d8de4262a,public class Info extends AbstractDockerDTO {,1,0,0.0,23
e2ab3d033df9943e996529dbcce7564d8de4262a,private boolean debug;,1,0,0.0,24
e2ab3d033df9943e996529dbcce7564d8de4262a,@EqualsAndHashCode(callSuper=false),1,0,0.0,25
e2ab3d033df9943e996529dbcce7564d8de4262a,/**,1,0,0.0,26
e2ab3d033df9943e996529dbcce7564d8de4262a,"*  Copyright 2005-2015 Red Hat, Inc.",1,0,0.0,27
e2ab3d033df9943e996529dbcce7564d8de4262a,*,1,0,0.0,28
e2ab3d033df9943e996529dbcce7564d8de4262a,"*  Red Hat licenses this file to you under the Apache License, version",1,0,0.0,29
e2ab3d033df9943e996529dbcce7564d8de4262a,"*  2.0 (the ""License""); you may not use this file except in compliance",1,0,0.0,30
e2ab3d033df9943e996529dbcce7564d8de4262a,*  with the License.  You may obtain a copy of the License at,1,0,0.0,31
e2ab3d033df9943e996529dbcce7564d8de4262a,*     http://www.apache.org/licenses/LICENSE-2.0,1,0,0.0,32
e2ab3d033df9943e996529dbcce7564d8de4262a,"*  Unless required by applicable law or agreed to in writing, software",1,0,0.0,33
e2ab3d033df9943e996529dbcce7564d8de4262a,"*  distributed under the License is distributed on an ""AS IS"" BASIS,",1,0,0.0,34
e2ab3d033df9943e996529dbcce7564d8de4262a,"*  WITHOUT WARRANTIES OR CONDITIONS OF ANY KIND, either express or",1,0,0.0,35
e2ab3d033df9943e996529dbcce7564d8de4262a,*  implied.  See the License for the specific language governing,1,0,0.0,36
e2ab3d033df9943e996529dbcce7564d8de4262a,*  permissions and limitations under the License.,1,0,0.0,37
e2ab3d033df9943e996529dbcce7564d8de4262a,*/,1,0,0.0,38
e2ab3d033df9943e996529dbcce7564d8de4262a,package io.fabric8.docker.api;,1,0,0.0,39
e2ab3d033df9943e996529dbcce7564d8de4262a,@Data,1,0,0.0,40
e2ab3d033df9943e996529dbcce7564d8de4262a,},1,0,0.0,41
