commit_id,line,line_level_label,count,line_score,row
11d7a713884a7e692b43b76b52c77130d9b42270,} else if (object instanceof Collection) {,0,5,1.0,1
11d7a713884a7e692b43b76b52c77130d9b42270,} else if (object instanceof Route) {,1,5,1.0,2
11d7a713884a7e692b43b76b52c77130d9b42270,} else if (object instanceof ReplicationController) {,1,5,1.0,3
11d7a713884a7e692b43b76b52c77130d9b42270,} else if (object instanceof Service) {,1,5,1.0,4
11d7a713884a7e692b43b76b52c77130d9b42270,"String key = kind + "":"" + id;",1,4,0.8,5
11d7a713884a7e692b43b76b52c77130d9b42270,} else if (entity instanceof KubernetesList) {,0,4,0.8,6
11d7a713884a7e692b43b76b52c77130d9b42270,} else if (entity instanceof Object[]) {,1,4,0.8,7
11d7a713884a7e692b43b76b52c77130d9b42270,if (object instanceof Pod) {,1,4,0.8,8
11d7a713884a7e692b43b76b52c77130d9b42270,if (object instanceof HasMetadata) {,0,4,0.8,9
11d7a713884a7e692b43b76b52c77130d9b42270,} else if (object == null) {,1,4,0.8,10
11d7a713884a7e692b43b76b52c77130d9b42270,if (object instanceof JsonNode) {,1,4,0.8,11
11d7a713884a7e692b43b76b52c77130d9b42270,} else if (entity instanceof HasMetadata[]) {,0,4,0.8,12
11d7a713884a7e692b43b76b52c77130d9b42270,"throw new IllegalArgumentException(""config "" + template + "" is not a ObjectNode"");",1,4,0.8,13
11d7a713884a7e692b43b76b52c77130d9b42270,"throw new IllegalArgumentException(""config "" + config + "" is not a ObjectNode"");",1,4,0.8,14
11d7a713884a7e692b43b76b52c77130d9b42270,"protected static Object loadEntity(byte[] json, String kind, Object defaultValue) throws IOException {",1,4,0.8,15
11d7a713884a7e692b43b76b52c77130d9b42270,} if (entity instanceof List) {,1,4,0.8,16
11d7a713884a7e692b43b76b52c77130d9b42270,if (object instanceof KubernetesList) {,0,4,0.8,17
11d7a713884a7e692b43b76b52c77130d9b42270,"String key = kind + "":"" + id;",0,4,0.8,18
11d7a713884a7e692b43b76b52c77130d9b42270,public static String getName(Endpoints entity) {,1,3,0.6000000000000001,19
11d7a713884a7e692b43b76b52c77130d9b42270,if (entity instanceof HasMetadata) {,0,3,0.6000000000000001,20
11d7a713884a7e692b43b76b52c77130d9b42270,public static String getName(Pod entity) {,1,3,0.6000000000000001,21
11d7a713884a7e692b43b76b52c77130d9b42270,public static String getName(ReplicationController entity) {,1,3,0.6000000000000001,22
11d7a713884a7e692b43b76b52c77130d9b42270,public static String getName(Service entity) {,1,3,0.6000000000000001,23
11d7a713884a7e692b43b76b52c77130d9b42270,public static String getName(OAuthClient entity) {,1,3,0.6000000000000001,24
11d7a713884a7e692b43b76b52c77130d9b42270,public static String getName(Route entity) {,1,3,0.6000000000000001,25
11d7a713884a7e692b43b76b52c77130d9b42270,public static String getName(Node entity) {,1,3,0.6000000000000001,26
11d7a713884a7e692b43b76b52c77130d9b42270,public static String getName(Template entity) {,1,3,0.6000000000000001,27
11d7a713884a7e692b43b76b52c77130d9b42270,public static String getNamespace(Template entity) {,1,3,0.6000000000000001,28
11d7a713884a7e692b43b76b52c77130d9b42270,"public static void setName(Route entity, String namespace, String name) {",1,3,0.6000000000000001,29
11d7a713884a7e692b43b76b52c77130d9b42270,public static String getNamespace(Pod entity) {,1,3,0.6000000000000001,30
11d7a713884a7e692b43b76b52c77130d9b42270,public static String getNamespace(ReplicationController entity) {,1,3,0.6000000000000001,31
11d7a713884a7e692b43b76b52c77130d9b42270,public static String getNamespace(Service entity) {,1,3,0.6000000000000001,32
11d7a713884a7e692b43b76b52c77130d9b42270,public static String getNamespace(OAuthClient entity) {,1,3,0.6000000000000001,33
11d7a713884a7e692b43b76b52c77130d9b42270,public static String getNamespace(Route entity) {,1,3,0.6000000000000001,34
11d7a713884a7e692b43b76b52c77130d9b42270,"protected static Object getAdditionalProperty(Map<String, Object> additionalProperties, String name) {",1,3,0.6000000000000001,35
11d7a713884a7e692b43b76b52c77130d9b42270,"public static void setName(HasMetadata entity, String namespace, String name) {",0,3,0.6000000000000001,36
11d7a713884a7e692b43b76b52c77130d9b42270,public static String getNamespace(HasMetadata entity) {,0,3,0.6000000000000001,37
11d7a713884a7e692b43b76b52c77130d9b42270,public static String getName(ImageStream entity) {,1,3,0.6000000000000001,38
11d7a713884a7e692b43b76b52c77130d9b42270,public static String getName(HasMetadata entity) {,0,3,0.6000000000000001,39
11d7a713884a7e692b43b76b52c77130d9b42270,"} else if (Objects.equal(""BuildConfig"", kind)) {",1,3,0.6000000000000001,40
11d7a713884a7e692b43b76b52c77130d9b42270,public static String getResourceVersion(HasMetadata entity) {,0,3,0.6000000000000001,41
11d7a713884a7e692b43b76b52c77130d9b42270,if (entity instanceof List) {,0,3,0.6000000000000001,42
11d7a713884a7e692b43b76b52c77130d9b42270,if (item instanceof Service) {,0,3,0.6000000000000001,43
11d7a713884a7e692b43b76b52c77130d9b42270,public static String getId(JsonNode entity) {,1,3,0.6000000000000001,44
11d7a713884a7e692b43b76b52c77130d9b42270,public static String getKind(JsonNode entity) {,1,3,0.6000000000000001,45
11d7a713884a7e692b43b76b52c77130d9b42270,if (entity instanceof JsonNode) {,1,3,0.6000000000000001,46
11d7a713884a7e692b43b76b52c77130d9b42270,"} else if (Objects.equal(""ReplicationController"", kind)) {",1,3,0.6000000000000001,47
11d7a713884a7e692b43b76b52c77130d9b42270,"} else if (Objects.equal(""Service"", kind)) {",1,3,0.6000000000000001,48
11d7a713884a7e692b43b76b52c77130d9b42270,if (object != list) {,0,3,0.6000000000000001,49
11d7a713884a7e692b43b76b52c77130d9b42270,"} else if (Objects.equal(""DeploymentConfig"", kind)) {",1,3,0.6000000000000001,50
11d7a713884a7e692b43b76b52c77130d9b42270,"} else if (Objects.equal(""ImageRepository"", kind)) {",1,3,0.6000000000000001,51
11d7a713884a7e692b43b76b52c77130d9b42270,"} else if (Objects.equal(""Template"", kind)) {",1,3,0.6000000000000001,52
11d7a713884a7e692b43b76b52c77130d9b42270,"} else if (Objects.equal(""Config"", kind) || Objects.equal(""List"", kind)) {",1,3,0.6000000000000001,53
11d7a713884a7e692b43b76b52c77130d9b42270,if (items instanceof ArrayNode) {,1,3,0.6000000000000001,54
11d7a713884a7e692b43b76b52c77130d9b42270,if (config instanceof ObjectNode) {,1,3,0.6000000000000001,55
11d7a713884a7e692b43b76b52c77130d9b42270,if (object != config) {,1,3,0.6000000000000001,56
11d7a713884a7e692b43b76b52c77130d9b42270,if (template instanceof ObjectNode) {,1,3,0.6000000000000001,57
11d7a713884a7e692b43b76b52c77130d9b42270,"public static void setName(HasMetadata entity, String name) {",0,2,0.4,58
11d7a713884a7e692b43b76b52c77130d9b42270,public static ObjectMeta getOrCreateMetadata(Service entity) {,1,2,0.4,59
11d7a713884a7e692b43b76b52c77130d9b42270,public static ObjectMeta getOrCreateMetadata(ReplicationController entity) {,1,2,0.4,60
11d7a713884a7e692b43b76b52c77130d9b42270,if (metadata == null) {,1,2,0.4,61
11d7a713884a7e692b43b76b52c77130d9b42270,public static ObjectMeta getOrCreateMetadata(Pod entity) {,1,2,0.4,62
11d7a713884a7e692b43b76b52c77130d9b42270,public static List<HasMetadata> toItemList(Object entity) throws IOException {,0,2,0.4,63
11d7a713884a7e692b43b76b52c77130d9b42270,"public static Map<String, String> getLabels(HasMetadata entity) {",0,2,0.4,64
11d7a713884a7e692b43b76b52c77130d9b42270,"public static void setNamespace(HasMetadata entity, String namespace) {",0,2,0.4,65
11d7a713884a7e692b43b76b52c77130d9b42270,if (Strings.isNotBlank(resourceVersion)) {,0,2,0.4,66
11d7a713884a7e692b43b76b52c77130d9b42270,public static boolean hasResourceVersion(HasMetadata entity) {,0,2,0.4,67
11d7a713884a7e692b43b76b52c77130d9b42270,* Returns true if this entity has a valid non blank resourceVersion in its metadata,0,2,0.4,68
11d7a713884a7e692b43b76b52c77130d9b42270,String json = toJson(object);,1,2,0.4,69
11d7a713884a7e692b43b76b52c77130d9b42270,if (metadata != null) {,0,2,0.4,70
11d7a713884a7e692b43b76b52c77130d9b42270,if (entity != null) {,0,2,0.4,71
11d7a713884a7e692b43b76b52c77130d9b42270,* Returns the resource version for the entity or null if it does not have one,0,2,0.4,72
11d7a713884a7e692b43b76b52c77130d9b42270,public static ObjectMeta getOrCreateMetadata(HasMetadata entity) {,0,2,0.4,73
11d7a713884a7e692b43b76b52c77130d9b42270,public static ObjectMeta getOrCreateMetadata(Route entity) {,1,2,0.4,74
11d7a713884a7e692b43b76b52c77130d9b42270,public static ObjectMeta getOrCreateMetadata(Namespace entity) {,1,2,0.4,75
11d7a713884a7e692b43b76b52c77130d9b42270,"public static void setName(Pod entity, String name) {",1,2,0.4,76
11d7a713884a7e692b43b76b52c77130d9b42270,public static ObjectMeta getOrCreateMetadata(Build entity) {,1,2,0.4,77
11d7a713884a7e692b43b76b52c77130d9b42270,public static ObjectMeta getOrCreateMetadata(BuildConfig entity) {,1,2,0.4,78
11d7a713884a7e692b43b76b52c77130d9b42270,"protected static void addObjectsToItemArray(ArrayNode itemArray, Object object) throws IOException {",1,2,0.4,79
11d7a713884a7e692b43b76b52c77130d9b42270,public static List<Object> toItemList(Object entity) throws IOException {,1,2,0.4,80
11d7a713884a7e692b43b76b52c77130d9b42270,if (map == null) {,1,2,0.4,81
11d7a713884a7e692b43b76b52c77130d9b42270,"protected static String getAdditionalNestedPropertyText(Map<String, Object> additionalProperties, String... names) {",1,2,0.4,82
11d7a713884a7e692b43b76b52c77130d9b42270,if (additionalProperties != null) {,1,2,0.4,83
11d7a713884a7e692b43b76b52c77130d9b42270,"public static void setNamespace(Template entity, String namespace) {",1,2,0.4,84
11d7a713884a7e692b43b76b52c77130d9b42270,"public static void setName(Template entity, String name) {",1,2,0.4,85
11d7a713884a7e692b43b76b52c77130d9b42270,"public static void setName(ReplicationController entity, String name) {",1,2,0.4,86
11d7a713884a7e692b43b76b52c77130d9b42270,"public static void setName(Service entity, String name) {",1,2,0.4,87
11d7a713884a7e692b43b76b52c77130d9b42270,} else {,1,2,0.4,88
11d7a713884a7e692b43b76b52c77130d9b42270,if (entity != null) {,1,2,0.4,89
11d7a713884a7e692b43b76b52c77130d9b42270,public static ObjectMeta getOrCreateMetadata(Template entity) {,1,2,0.4,90
