commit_id,line,line_level_label,count,line_score,row
17567f19dc5734e9be4db0f1d2d21881554970f9,"raise exc.HTTPBadRequest(_(""Unable to find '%s' in request body"") %",1,5,1.0,1
17567f19dc5734e9be4db0f1d2d21881554970f9,"msg = (_(""Failed to parse request. """,1,5,1.0,2
17567f19dc5734e9be4db0f1d2d21881554970f9,"""Parameter '%s' not specified"") % param_name)",1,3,0.6000000000000001,3
17567f19dc5734e9be4db0f1d2d21881554970f9,"""""""Verifies required parameters are in request body.",1,1,0.2,4
17567f19dc5734e9be4db0f1d2d21881554970f9,if body is None:,1,1,0.2,5
17567f19dc5734e9be4db0f1d2d21881554970f9,# Initialize empty resource for setting default value,1,1,0.2,6
17567f19dc5734e9be4db0f1d2d21881554970f9,body = {self._resource_name: {}},1,1,0.2,7
17567f19dc5734e9be4db0f1d2d21881554970f9,for param in params:,1,1,0.2,8
17567f19dc5734e9be4db0f1d2d21881554970f9,return body,1,1,0.2,9
17567f19dc5734e9be4db0f1d2d21881554970f9,self._resource_name),1,0,0.0,10
17567f19dc5734e9be4db0f1d2d21881554970f9,try:,1,0,0.0,11
17567f19dc5734e9be4db0f1d2d21881554970f9,data = body[self._resource_name],1,0,0.0,12
17567f19dc5734e9be4db0f1d2d21881554970f9,except KeyError:,1,0,0.0,13
17567f19dc5734e9be4db0f1d2d21881554970f9,# raise if _resource_name is not in req body.,1,0,0.0,14
17567f19dc5734e9be4db0f1d2d21881554970f9,if param_value is None and param['required']:,1,0,0.0,15
17567f19dc5734e9be4db0f1d2d21881554970f9,param_name = param['param-name'],1,0,0.0,16
17567f19dc5734e9be4db0f1d2d21881554970f9,param_value = data.get(param_name),1,0,0.0,17
17567f19dc5734e9be4db0f1d2d21881554970f9,"# If the parameter wasn't found and it was required, return 400",1,0,0.0,18
17567f19dc5734e9be4db0f1d2d21881554970f9,Body argument must be the deserialized body.,1,0,0.0,19
17567f19dc5734e9be4db0f1d2d21881554970f9,LOG.error(msg),1,0,0.0,20
17567f19dc5734e9be4db0f1d2d21881554970f9,raise exc.HTTPBadRequest(msg),1,0,0.0,21
17567f19dc5734e9be4db0f1d2d21881554970f9,"""""""",1,0,0.0,22
17567f19dc5734e9be4db0f1d2d21881554970f9,self._plugin = plugin,1,0,0.0,23
17567f19dc5734e9be4db0f1d2d21881554970f9,Sets default value for missing optional parameters.,1,0,0.0,24
17567f19dc5734e9be4db0f1d2d21881554970f9,"def _prepare_request_body(self, body, params):",1,0,0.0,25
17567f19dc5734e9be4db0f1d2d21881554970f9,"super(NeutronController, self).__init__()",1,0,0.0,26
17567f19dc5734e9be4db0f1d2d21881554970f9,"def __init__(self, plugin):",1,0,0.0,27
17567f19dc5734e9be4db0f1d2d21881554970f9,_resource_name = None,1,0,0.0,28
17567f19dc5734e9be4db0f1d2d21881554970f9,# _resource_name will be redefined in sub concrete controller,1,0,0.0,29
17567f19dc5734e9be4db0f1d2d21881554970f9,"""""""Base controller class for Neutron API.""""""",1,0,0.0,30
17567f19dc5734e9be4db0f1d2d21881554970f9,class NeutronController(object):,1,0,0.0,31
17567f19dc5734e9be4db0f1d2d21881554970f9,removal_version='ocata'),1,0,0.0,32
17567f19dc5734e9be4db0f1d2d21881554970f9,"version='newton',",1,0,0.0,33
17567f19dc5734e9be4db0f1d2d21881554970f9,"@removals.removed_class('NeutronController',",1,0,0.0,34
17567f19dc5734e9be4db0f1d2d21881554970f9,from debtcollector import removals,1,0,0.0,35
17567f19dc5734e9be4db0f1d2d21881554970f9,data[param_name] = param_value or param.get('default-value'),1,0,0.0,36
