commit_id,date,message
0a377950a327a3f9d44a2de50efe1cd191e33296,2014-04-24 12:59:25+00:00,#1172: A few more fusesource traces left in the source code
bba6d932e01bb9392b83e8fd73eca4f48260b9eb,2014-04-28 07:32:16+01:00,initial spike of #1195 so we can separate out the child container provider into a separate feature; so we can bundle it with other kinds of child container management plugins
3915d1a96c37de9d1299ead9355bebc2b6aa34a4,2014-04-28 07:32:16+01:00,#1195 started refactoring so we can switch the ChildContainerController based on the kind of profile; so we can use ProcessManager for java/tomcat/wildfly containers
afbde75768b7d016a5fdc359e95e67a756e792b8,2014-04-28 07:32:16+01:00,#1195 create overlay configuration for env vars and container type ready for switching to different ProcessManager options
3cb3239cab02f10575bf4eb08f7e65e7bea46c72,2014-04-28 07:32:16+01:00,#1195 add fabric-child by default to the distro
2d8b16d416ed92a9e5ae301799650cc23f3329a0,2014-04-28 07:32:16+01:00,"#1195 to fix the integration tests, lets add the fabric-child feature by default into fabric-core (we could decouple this later)"
813329e13e7a7eb170feeed62df78d9e61cd13fe,2014-04-28 07:32:16+01:00,#1195 gravia enable more modules
e2f88a12da3c430fde1dc1e7febb90fa1f06f0fb,2014-04-28 07:32:16+01:00,#1195 moved constants into fabric-api to avoid cyclic dependency between fabric-core and process-manager
d401247b852c064f7f43728607dc9a82b3885399,2014-04-28 07:32:17+01:00,#1195 moved the child provider back into the fabric-core module (as its kinda hard getting all the tests to pass if we made it an optional thing ;)
77f5b62f79d9df50f61af3cbf42222f96b50cd7c,2014-04-28 07:32:17+01:00,#1195 added first implementation of a process manager child controller
b5a1f21cf6db634d643111f89fed9d240d4da27b,2014-04-28 17:22:58+02:00,#1218: Removed duplicated logging entries. Also turn of %L as it impact performance too much. log lines still visible in stacktraces.
8dd67c8dfe14edf8f345beaff9f55bcd05ac3c9f,2014-04-28 20:00:05+02:00,#1218: Aligned logging files between karaf distro and karaf.profile.
0b8e5a6653747c81ba6feae58f1fa04ad69481cd,2014-04-29 18:42:28+01:00,#1195 renamed fabric-java-container to fabric-process-container and got it working for a basic tomcat distro; needs more work for the java container
27b9d9bd7907a2d14ea61d04a6ee8c7ef810b086,2014-04-29 18:42:28+01:00,#1195 renamed fabric-java-container to fabric-process-container and got it working for a basic tomcat distro; needs more work for the java container
da377cdc53db025438050b3d788527c64c03c31b,2014-04-29 18:42:29+01:00,#1195 working creation of tomcat containers as child containers; still needs polish though
2c4b4132b5b17a6dc0ab3991598fdfcc2b270e76,2014-04-29 18:42:29+01:00,#1195 share the environment variable resolving code between process containers and docker containers; allow environment variables to be passed into the process manager configuration options
9832c069de3edba13361fe3aaa11b9df148d7b91,2014-04-29 18:42:29+01:00,#1195 allow a String ID to be used when creating processes
d1d463e22335f9d29320e2c907432becf730841e,2014-04-29 18:42:29+01:00,#1195 use wider and left justified output for 'ps' command now that ids are strings
8ebb0d004d021dd0fcd6756d4e91fe3e01fb1b18,2014-04-29 18:42:29+01:00,#1195 map container IDs to process IDs so we can lookup in the ProcessManager to see if we have an installation for a given container id to simplify the code and user experience
41761fe3b7439abdbec633f2b34ef81314eb7d1d,2014-04-29 18:42:30+01:00,#1195 allow child java containers to download and install the jars into the lib directory
78f53469b2ee35f878adfc74050f9b28f2a294da,2014-04-29 18:42:30+01:00,"#1195 allow fabric8 environment variables to be used for specifying the main, arguments, jvm args and java agent"
fb6c3ecf4ccb496c3d4a18fe2c6c9453abe8b338,2014-04-29 18:42:30+01:00,"#1195 set a more meaningful set of names for the processes if folks use the ""ps"" command on the CLI"
5d191b50c132f6583b7efaf54c8168aec82a3fbc,2014-04-29 18:42:30+01:00,#1195 avoid overzealous use of process controller ;)
2fc64760e09c8cd0604d691d70c205c8bf2fb338,2014-04-29 18:42:30+01:00,#1195 made the ProcessControllerFactory optional
2f578d988322e743461328bf26a2309118524589,2014-04-29 18:42:30+01:00,#1195 fixed up features file
a45a0a443269b342c15c9e090674333328595169,2014-04-29 18:42:30+01:00,#1195 refactored the container profiles to avoid the unnecessary docker folder; so they work both with docker and child container providers; also moved away from environment variables to using io.fabric8.container.java PID by default so its easier to tool the configuration UI via OSGi MetaType
f12edd4ef1a868f719a051b7adfa0051f37fda4f,2014-04-29 18:42:31+01:00,#1195 ProcessControllerFactory reference should be optional and dynamic
27c18954892d5d0ad8642e00a9304ec34d77c3fd,2014-04-29 18:42:31+01:00,"#1195 updated to the latest felix SCR plugin; so we get nicer generated metatype resource bundles and don't have to add @Property(name=""..."") where name is the name of the field"
bbbd276e974d35e5433b6fc58b79d42d3b5a8c0a,2014-04-29 18:42:31+01:00,#1195 polished metatype metadata
ec68c2c9be774c50bda60e9c15f739268aa50781,2014-04-29 18:42:31+01:00,#1195 polished metatype metadata
165b8ea8a75ce6b45d9ed345fc925b2f4ad06a13,2014-04-29 18:42:31+01:00,#1195 polished metatype metadata
30da6bec593b7e06894473fc6e5ae0fc1f327fd5,2014-04-29 18:42:31+01:00,#1195 refactored code to promote sharing and remove copying bytecode around
b158763f6e8c6cb33b40bf73a575a1a63d1fdaae,2014-04-29 18:42:32+01:00,#1195 disable process container by default
8aab7d9e443b2edff4cb8eb52b54cd9ceaffaa9f,2014-04-29 18:42:32+01:00,#1195 disable using insight-log4j for now until camel 2.13.1 is out (as it breaks the org.apache.camel.spring.Main
3e88880bd64b3ef0ec7e8217b00c14bc580d58e2,2014-04-29 18:42:32+01:00,#1195 use the PID value to check if the process is started or stopped
893212df1e0129194a1fbd391579486ba28547f4,2014-04-29 18:42:32+01:00,#1195 sets the container type correctly when using processes or java containers
98795f48b08e3afb62704f1cdd3a48dc21b582e2,2014-04-29 18:42:32+01:00,#1195 updates the provision list for java child containers
8fabf8c5fb66154cbd10ac3fa8e4a60b2627ecf5,2014-04-29 18:42:32+01:00,#1195 don't barf if there is no container but we find an old process install
588d5be2e109c0d38d844b7562bce5f17cb9ec57,2014-04-29 18:42:32+01:00,#1195 fix typo / bug
b3175db04be90b57114a6c1cbe7d412063bba02d,2014-04-29 18:42:33+01:00,#1195 include jolokia inside the launcher
1b5dcd983ea19f43031dd39df90d59f7afec70af,2014-04-29 18:42:33+01:00,#1195 add the fabric-process-container to the default dependency and distro
3ea0e6137daf89573cc4911a68ac4318bd04dcb1,2014-04-29 18:42:33+01:00,#1195 include a jolokia agent
53ca6d862efd0b3c21a961bfd3673e0f54191133,2014-04-29 22:30:17+01:00,#1195 discover the jolokia URL from the java agent settings and removed some cruft
e607dbe607182efd87d02d0fe43657a6715f921e,2014-04-29 22:30:17+01:00,#1195 allocate individual jolokia ports per java container if we detect there is a jolokia agent being used
8799962d2f2c0ce220d045a86b8504cd77aa221a,2014-04-29 22:30:17+01:00,"#1195 whoops, missed a System.out.println() - bad James!"
188372a383e0c7c6577dc87ceda3b74b0e9a5add,2014-04-30 07:22:08+02:00,#53: Moved common util code from fabric-util to common-util.
082dc17d2079b3fac7ff3a6f99d7b7075d16a930,2014-04-30 07:22:08+02:00,#53: Moved common util code from fabric-util to common-util.
a32fe5dd83d2157e2215091506e0c74388012ecd,2014-04-30 07:43:46+02:00,#53: Moved common util code from fabric-util to common-util.
efc1eccdf965de1e971e9af286e220c8c2bedcb2,2014-04-30 09:20:29+00:00,revert patch for #1210 as it causes issues with increasing port numbers; it looks like @iocanel has figured out an alternative fix
3064254ee9b65aefd9b7fbe3edc095ea93aa3e71,2014-04-30 09:20:29+00:00,#1195 added better docs on the micro services / java container when working with child containers
8644c0b94725c43357ea705a3b3405cb89c8d147,2014-04-30 09:20:29+00:00,#1195 added better docs on the micro services / java container when working with child containers
8ee5cf6740bd9de9b372ee277bd5a9a991b51e51,2014-04-30 09:20:29+00:00,#1195 polished java container docs some more
370ff6e76e18db4de44f5f4798270adde3af3539,2014-04-30 09:20:29+00:00,#1195 added a bit more detail on why micro services and how they relate to java container and fabric8
83d3bae3f5b48e81dfacef39f545663a7e0923f6,2014-04-30 09:20:29+00:00,#1195 doc polish
a7c3080cde72aad8c28b609888d1c9f7c7458aca,2014-04-30 11:44:23+00:00,#1195 more polish for docs - thanks for the feedback @davclaus and @johnman
a507cf65c8a0406b57213eed250854a87f604ef0,2014-04-30 11:44:23+00:00,"#1195 add a developer workflow section on how to work with archetypes, the maven plugin and fabric:watch"
43da1c9946ccf6cbb36dd0069615ae55bb9f9a63,2014-04-30 11:44:23+00:00,"#1195 add a developer workflow section on how to work with archetypes, the maven plugin and fabric:watch"
cb77bfa3d7ad8208c1bdd168ed467e60850832ad,2014-04-30 16:31:12+00:00,Add jboss maven repository - #1248
21359f2d166fc2d3dea27dbc41da8a45efcabade,2014-04-30 20:30:25+02:00,#53: Moved common util code from various util classes to common-util.
4b49e6a6a5a7ad0b418d1d0605b05c113331a68a,2014-04-30 19:45:25+00:00,#1195 fix download of maven artefacts to the install directory and lots of FAB warnings when downloading java jars for the Java containers; its also lots faster now
be4c7dce6ef2df9448b1162a0487cce0b1d5a510,2014-04-30 19:45:25+00:00,#1195 switch the use of the DownloadManager to use the current containers overlay profile; so that the maven configuration is always setup properly
8b6c38f75cddcfdabc574e8ec2af87983a832cd6,2014-04-30 19:45:25+00:00,#1195 fix failing test
6e57657faeb8422e96b325f16b0126c5f1d9f4b1,2014-05-01 10:16:31+02:00,#1179: insight-log should be a separate feature and not embedded in fabric-core. But defined as a feature in default profile so its out of the box.
8e4d39383ae3b166a51bf901c70e4a3ccb38bfc1,2014-05-01 10:36:10+00:00,#1171: Migrated fabric-agent-commands from blueprint to scr
13a403d3f8963f7e9217d0fd111d5019912f214b,2014-05-01 11:48:23+00:00,#1195 speed up the poll time so that the starting/stopping feels a bit snappier
5b515a4c0d79b5c28e6a01493188d7071a339026,2014-05-01 11:48:23+00:00,#1195 fix bug introduced in docker provider due to the dynamic jolokia agent port for java containers
0ef504b0d043081b8207fdf4ef71fe50fac24be6,2014-05-01 11:48:23+00:00,#1195 detect (if the ps command is available on unix) if the process is still active when using the 'ps' command in the CLI or if checking the process status for the container status; so we can detect if a process dies or is killed
d710ff867bb13854a8089c9fac6f0c473079d5f8,2014-05-01 11:48:23+00:00,#1195 refactored the jolokia polling so it can be used both with docker and child containers
285447f3807e11ad3f1d3b371f01d107e5d31fae,2014-05-01 11:48:23+00:00,#1195 refactored the jolokia polling so it can be used both with docker and child containers
ab3d3ce33c9a7efe2b83484d2d3cdafaa0bce98d,2014-05-01 13:13:38+00:00,#1171: Migrated fabric-openshift commands from blueprint to scr
e15b260777517386dff4a6bad0ba939ac49bc6a4,2014-05-01 15:40:00+00:00,#1239: Renamed class.
eb212e5a93b5ff2070661c738ae857fe998ad12d,2014-05-01 16:51:56+00:00,#1171: Migrated fabric-zookeeper commands from blueprint to scr
beb4fb17f7ba9cd7c62a373710887051f6e88d6a,2014-05-01 18:03:15+00:00,#1195 fixed bug on jolokia port allocation when creating > 1 containers at the same time - thanks for spotting that @davclaus!
bfd67955d47725cf3c2b926f7b18b73b2ec5e2f7,2014-05-01 18:03:15+00:00,#1195 fixed bug on jolokia port allocation when creating > 1 containers at the same time - thanks for spotting that @davclaus!
ed974e4b61b9556d352474a545f46efabdc01826,2014-05-01 18:03:15+00:00,#1195 raise an error if there's no mainClass defined for java containers; ideally we'd do this better and earlier!
ce6352acb141922cb19a3bcaef6d9da2bddb2765,2014-05-01 18:03:15+00:00,#1195 if a jar is being deployed (rather than a bundle) and there's no parent profile; lets try detect the common ones (e.g. spring / pojosr)
d4f1600c679e37d81d0271e370392fea932b2456,2014-05-01 18:03:15+00:00,#1195 use overlay to include any parent profile bundles when deploying the java container
35c6badc2a7e03abdece379b0b00c842191b599c,2014-05-01 23:07:19+01:00,#1195 add the etc directory so we can add things like log4j properties files in there etc
83145ece9c766bba5a97acffd527343b2a1cac9c,2014-05-01 23:07:19+01:00,#1195 add a sample log4j properties file we can refer to via system properties
e507fcf837303798cd00a530bcb6c768af0e58b2,2014-05-01 23:14:00+01:00,#1195 pass command arguments properly; added a logs and classes folder to the classpath and added a sample system propety and log4j properties file
b10cdf6708d3ae6aa3100aeffe097ed095e1b3e3,2014-05-02 13:11:56+02:00,#1171: Migrated fabric commands from blueprint to scr
032b20725ad29c52e62803617955296b0de46313,2014-05-02 13:36:51+02:00,#1171: Migrated fabric commands from blueprint to scr
ca859aeccbd05a268a8ee067b91b3da0f085d047,2014-05-02 14:10:25+02:00,#1171: Migrated fabric commands from blueprint to scr
d557d95d4e4f8318349d9a4b4f96394533d74598,2014-05-02 14:35:38+02:00,#1171: Migrated fabric commands from blueprint to scr
2e2e38bc8527e5ad83e96bba608b23f6539f1e77,2014-05-02 18:39:41+02:00,#1171: Migrated fabric commands from blueprint to scr
fa864882954d98686b26c58d51c349ce9befdd40,2014-05-02 19:25:31+02:00,#1171: Migrated fabric commands from blueprint to scr
2985a69808fd6e34cdaa3eb6c39f77100da02a7a,2014-05-03 09:26:13+02:00,#1171: Migrated fabric commands from blueprint to scr
78ba01be1a5c853d3d811263311279a9576eeb53,2014-05-03 09:38:57+02:00,#1171: Migrated fabric commands from blueprint to scr
752963d898aac4ef61d85738a54cdf1e7a53ffdc,2014-05-03 10:04:22+02:00,#1171: Migrated fabric commands from blueprint to scr
29e7a7ad5be7daccc2d51bfb19d07d8a87c0654c,2014-05-03 10:45:42+02:00,#1171: Migrated fabric commands from blueprint to scr
c828b18948e3dad132890d3ac092c3a73e6cfa69,2014-05-05 10:19:00+02:00,#1217: Fixed mq-create to set broker kind option.
2fdb3482959018411f6a1e2677230063de45abac,2014-05-05 10:42:15+00:00,#1288: Disable ES insight out of the box in the profiles
edc19b23726c12590333e472ad87f4787edade1b,2014-05-07 11:33:43+01:00,#1195 avoid failing to replace java agent environment variables if not using the java container (i.e. using some docker)
c6f4388d70025a2bdffae0b9ec94fcb83b1f1331,2014-05-08 07:25:06+00:00,#1297: Added a bit more trace logging for git push/pull and git-server
c0ad1c4e24d908bfbce657d347087118d723ff16,2014-05-08 15:03:31+02:00,#1297: Make fabric jaas scr servie imediate=true so its available when fabric is being created the first time. Otherwise it causes problems such as the git service cannot do pull/push without errors.
5a584dd37aaa28b9dfca2d9a75d19cd5c6660640,2014-05-08 17:25:51+00:00,#1297: Upgraded to latest jgit.
42d5386c9b950e90f228136b534549fa4cbbf885,2014-05-08 22:31:07+01:00,fixes #1327 so we can provision cassandra containers using child containers (we should be able to add a docker configuration too really easily). As part of this fix I've enabled the use of overlayFolders containing static or mvel templates to override default configurations in tarballs which can include dynamically generated values (such as dynamically allocating ports and exposing them as environment variables)
b0218db1bae919f69d7dd0b9736d26f84fd373e3,2014-05-08 23:41:40+01:00,#1327 add a jolokia agent by default to cassandra; also added a generic mechanism to install other jars inside any process easily using an overlay resources pid of localDestinationFilePath -> sourceURL
788cd5105caa39ce61db191f1e0095726943697c,2014-05-09 00:04:37+01:00,#1327 allow the listen address to be configured and passed in as a variable (e.g. for seeds)
7f586db59143d247a447a0fac813653bc41be96a,2014-05-09 09:42:14+02:00,"#1297: Added git proxy service, so we can configure http proxy for the git repo separately from the maven http proxy."
47a9515dbc4c1a807a2e28cb8f5d4b0c4a729b7e,2014-05-09 09:42:14+02:00,#1297: Added some docs about the maven/git http proxy configuration.
9718ebf3720c4ed784e1c09a99eae2885fbeee51,2014-05-09 09:42:14+02:00,"#1297: Added git proxy service, so we can configure http proxy for the git repo separately from the maven http proxy."
a941c6942dc63d5c124086cafeda769b4528f43b,2014-05-09 09:46:05+02:00,"#1297: Added git proxy service, so we can configure http proxy for the git repo separately from the maven http proxy."
5d80a71fb470459deffcffff1160e62615e6d5e2,2014-05-09 09:46:58+02:00,#1297: Added some docs about the maven/git http proxy configuration.
c08ec274468b407ae6a64766735492104eb7a866,2014-05-09 10:28:24+02:00,"#1297: Added git proxy service, so we can configure http proxy for the git repo separately from the maven http proxy."
210e0f9498b6ea284080a5c298f726b784956f4b,2014-05-09 16:57:14+00:00,"#1303: Avoid each container to do a pull/push per second to master git repo. Instead we use a shared zookeeper counter, which is updated when master git repo changes, so containers is triggered that way instead (on demand)."
5017e13f301d8ec08ba92b2144b5f58e8c01f66e,2014-05-09 16:57:14+00:00,#1303: Added option so you can turn off this and use the old behavior with pull before push.
25f5573c2d8eab3f24d6c231ccaf1ebb76363aee,2014-05-09 19:20:08+00:00,#1327 allow inheritence of templates in process containers
e39d6bac5277296f0bcd5677bcd2838042ac365e,2014-05-09 19:20:08+00:00,#1327 provide a local cluster profile that uses local addresses for each container so we can create a cluster
50f9bc17b5b7031d7ef109182c4d73202d030f42,2014-05-09 19:20:08+00:00,#1327 have more generic kill mechanism for processes with no stop/kill commands
d984010508aeca389b0eb582b0adce65655ec97d,2014-05-09 19:20:09+00:00,#1327 only create a local container network interface if enabled (to avoid wasting them)
44cffe70ab35468c1c1664885be62630dee55174,2014-05-10 08:49:43+01:00,#1327 make it easy to export values from environment variables into ZK when running processes & java containers
f0695ca40b347e6aa7d385d174eb755ed28370bc,2014-05-10 13:39:33+00:00,#1080: Upgrade to jackson 2
ebfef1fb5d4b80aad4bd9dcde0ead9a329999e65,2014-05-10 13:39:33+00:00,#1080: Upgrade to latest jackson 2 release
60521a35d6ee97f83796b083cc24862339f7e373,2014-05-10 13:39:34+00:00,#1080: Upgrade to jackson 2
f5a7c25105787fb790d3fd002b3cf9b035dd7255,2014-05-10 13:39:34+00:00,#1080: Upgrade to jackson 2
3e78ee0a288b77cc3541fa7ccc9d3dc488b34d68,2014-05-11 11:24:04+02:00,#90: Fabric git server should use a r/w lock to avoid concurrent writes to the git repo.
a9b2e0f300f135942668c406104e340841cfeecb,2014-05-11 14:11:21+00:00,#120: Use amq instead of fusemq in ZK path for fabric8 project.
2fd01b280108e334bc94381626f3fba5a0cdb240,2014-05-11 16:21:42+00:00,#1346: Fix FabricConstants to be able to load version.properties.
6a7df379f8c9a5948a7963b265b4c9eac70abcac,2014-05-12 06:35:42+01:00,#1345 fix classpath issue; there was a clash of httpclient versions between jgit/hawtio-git and jolokia; lets use the jolokia one which is newer and it uses more jars so its more consistent to defer to it
aea3e26b7066b4cf3e57da751a2d7f543714025c,2014-05-12 10:04:17+01:00,"#1345 lets force a profile refresh after we've performed a ""mvn fabric8:deploy"""
a631f69e69794801dc0d95d71c67d1c8f2b083ee,2014-05-12 12:06:56-07:00,Fixes #120 by adding the missing bits around mq fabric agent and http discovery
7e6b4378f3495688393ec608b4fa58d0e86c97e3,2014-05-13 04:37:57+00:00,#1080: Fixed wrong/missing jackson-jaxrs json bundles to various features.
f8ee4399f46219749e978187b6d1c860c2badc31,2014-05-14 15:55:13+00:00,#1370: Added missing fabric8.bat to tomcat/tomee dsitros.
dc71104999d7841777af5c9e8071d34c6f420260,2014-05-14 17:07:53+00:00,#1366: Removed duplicate docs in fabric8 distro which are copied from the real docs.
a7b50ea35b0535c3a6f5db0d84076a8864cbc831,2014-05-14 17:07:53+00:00,#1366: Added a readme.md for fabric doc page.
10be63ffa1b61b1a20ad0cf116f46070f9b86bfe,2014-05-14 17:07:53+00:00,#1366: Polished
cd06bf19262e010d41a291e317c7ddaee7d65a3d,2014-05-14 17:07:53+00:00,"mend

#1366: Polished"
d395faaddb55314737461dd907db5a55f5ab8246,2014-05-15 16:34:14+01:00,fixes #1378
13d9c86a672b2ceca39dccf80be59ba7a858497b,2014-05-15 16:34:14+01:00,fixes #1378
c26d29bdb0d04f2de7f12cef814f7e62070b5cff,2014-05-15 16:34:15+01:00,implements #1380 so we can define a DSL for the gateway mapping rules which we can use to create API gateways and the like then implement on top of any technology (servlets / vertx / haproxy etc)
d983c68bb84c921f8998a332b32473cc5405c483,2014-05-15 16:34:15+01:00,#1380 fix split packages
f70b5cbbd09a0c8a563c7e1e7d5eccff127aad24,2014-05-15 18:43:17+00:00,#594: Added JMX operation to get maven download/upload servlet url easily.
9a3f253b12c60130bdb9b815c65345eb34789b7b,2014-05-15 19:56:05+00:00,Add mixing jackson bundles required by camel insight #1388
12911a35904615fa75efb2d22e26fff9cb69f570,2014-05-16 06:12:46+01:00,#1380 added working gateway-servlet along with an example WAR that demonstrates the Java DSL for the http gateway
d7db94d2c9ea88fcd5d2849e862589104c21a796,2014-05-16 06:12:46+01:00,#1380 fixed markdown
c57f0cfbd8216b37fb21a46360e82c13e98ef6b0,2014-05-16 06:13:25+01:00,#1380 added working gateway-servlet along with an example WAR that demonstrates the Java DSL for the http gateway
97dfc9ce132763b3310b1420ad62c0c28bdec794,2014-05-16 07:40:21+01:00,#1380 polished the doc
0dca012ba426333614f2053d9df249e64bcc3999,2014-05-16 08:47:24+00:00,#1297: Fixed docs. Thanks to xiwu for pointing out this issue.
a743895e78104d6df9c82a5f6b9ee928776194ab,2014-05-16 11:01:17+00:00,#1404: Fixed fabric8:deploy to mask password enteted and the need for double type it to ensure it matches. Also fixed deploying 1st time would fail also.
77224b2d2006b5025b9bb9c37a64226576253f1e,2014-05-16 13:14:38+00:00,#977: Added docs how to configure a remote fabric server for the fabric8:deploy goal.
642a93d159063f7632a9c8d7bb014efed9d8e007,2014-05-16 15:44:18+00:00,fixes #844 so we don't add pom.xml artifacts to the bundle list
4c00acd2148ba620ed71417c343ece242176cd1b,2014-05-16 15:44:18+00:00,#1380 added better error message if a mapping cannot be found
a1f9f05f14be5a28cba97cecf87d3339c3c50338,2014-05-16 15:44:18+00:00,#1380 default to testing with a context path; and by default strip off the context path before trying to find a mapping rule
4b6dca047999941110c875291fc390159dec72fc,2014-05-16 18:06:02+01:00,fixes #1413 so that we can specify a minInstanceCount property for the profile requirements when we deploy via maven. This value currently defaults to 1 so that the profile automatically appears on the Profiles tab
c2923b27ebd83465e838a79e4a632f8d5f193238,2014-05-17 06:28:40+00:00,#1384: fabric8:deploy now includes readme file from root project if there is no such file in src/main/fabric8. Added to one of the fabric examples to deploy using fabric8:deploy.
6bda3a503f0caca5d01654989a7e06483ce1af57,2014-05-17 06:28:40+00:00,#1384: More examples works with fabric8:deploy
f0a9f33ae2e418379ea21253343d4e42ac1b78ac,2014-05-17 06:28:40+00:00,#1384: Polished
c1b42b7136920f24185df465d82e5a96ce90dad1,2014-05-17 06:28:40+00:00,#1384: Fixed feature of example
bcb67c05d18d973d2a24cc76cbe3f8aa048c225f,2014-05-18 05:28:55+00:00,#568: Added documentation to dosgi example visible from the web console.
ed3b24bceac4e2bfaaa04f47dc6d26b6a61c2a1e,2014-05-18 05:28:55+00:00,#568: Polished
9465ee9ac8c8368b7b9ec575248018aec658ff79,2014-05-18 05:28:55+00:00,#568: Fixed cbr example. Polished branding.
c75731039fa31b2de43950383a8b2b57a18ba2a4,2014-05-18 05:28:56+00:00,#568: Fixed FabricDosgiCamelTest
6da1f7bec2686c9ed8c499eaa671715ceb30e303,2014-05-19 12:51:12+00:00,#568: Added documentation to fabric-cxf-demo.
f2544b1e0db9560617293fbe273d4664d7c6cf34,2014-05-19 12:51:12+00:00,#568: Added documentation to fabric-cxf-demo.
1c6eee7d4968bfbcab4a0b8d430602e3f7a76c0e,2014-05-19 12:51:12+00:00,#568: Fixed partly to deploy cxf demo server.
9cfd957c2421826061034b8d2913310c95a3cdf3,2014-05-19 12:51:12+00:00,"#1421: ZookeeperGroup allow to retrive last state, and also force a refresh so clients can be up to date when creating clients. Fixed CXF Demo so the client works."
181ad12687a9162e7058284a5192fc9eaf5071bd,2014-05-19 12:51:12+00:00,#568: CXF demo readme. Installing the CXF server fails to provision sometimes in Karaf (CXF/Jetty/Spring/bundle refresh crap)
b67244b1fd23782593ef9f1a517b60d7b4f66de4,2014-05-19 16:18:23+00:00,fixes #1432 allow the process child container to deploy wars/jars into a process container
e9d2747292a4f4c54d14520cba4242eab0c0a13c,2014-05-19 16:18:24+00:00,#1432 have a separate stand alone tomcat container along with the tomcat+fabric8 agent container
a4f1b57f7d0209aa8bb0e6e7c023484013f39e85,2014-05-19 16:18:24+00:00,#1432 use dynamic ports so we can run multiple tomcats as child containers on a box
1cf698753af35e46b980b74d521c5a6512d9a4ac,2014-05-19 16:18:24+00:00,#1432 minor refactor so we can default versions to a sensible default if a profile does not inherit from the base versions profile
42e9f720d20217dac8f3d434ed8a6f55dff0e54c,2014-05-19 21:11:00+01:00,fixes #1436 to avoid unnecesary transient dependencies
b726c094c0391237af33fe7744384316c88101df,2014-05-19 21:24:12+01:00,#1436 avoid adding transitive dependencies of a war packaging project; since non-provided scope dependencies will be inside the war
427cefc018f7963a5e61c8e893e08fa99175ef59,2014-05-20 06:58:04+00:00,"Removing hop-by-hop headers for ProxyServlet

Motivation:
RFC 2616 specifies a number of headers that are hop-by-hop and proxy
server are required to remove them [1].

The issue I ran into was when the ProxyServlet was deployed on EAP 6.3
and the proxy server set the response header 'Transfer-Encoding: chunked'
which cause the client to fail as the response from the proxy was not
chunked.

Modifications:
Added a check of header names before adding them to them to the
HttpServletRequest.

[1] http://tools.ietf.org/html/rfc2616#section-13.5.1"
bcf603ef679686ecca9252977c15a3a6e3a0d084,2014-05-20 23:02:22+02:00,Fixed race condition in ProcessUtils#killProcess method.
8d96ae3c3d9265958f6e47c9e2c82da8b704addb,2014-05-21 17:22:45+00:00,"#1102: Fixed container login on git http server, so it also works when starting fabric with bin/fabric8 that may cause JAAS to be not initialized asap, which would cause git http server to fail authentication and git sync not to work. Thanks to Ioannis good idea how to get this fixed."
1419b3fcbe42804bdf353e9e47f2d78c77aa1d66,2014-05-22 10:26:34+00:00,#1375: Added fabric8 logo to docs - the logo is in hawtio :)
18d0c47a87aa87bcb30a527f7e2316b8d5011b64,2014-05-22 11:39:08+00:00,first spike of #1475 so we can detect if a configuration changes (such as an environment variable or controller) so we know if we need to restart the child process
d6d6c656adc69f9b46e93a33b5848781c4519c0a,2014-05-22 11:39:08+00:00,"#1475 add detection in the install/update process if we actually insert, update or delete any files so we know when we need to restart a process; also keep track of the changes so we can log why we are restarting a process"
48107b003b130d0750277e0fb197d3992fd6ca90,2014-05-22 11:39:09+00:00,#1475 fix bug on deploy/lib dir mix up and only cause a restart if we update a shared library
1f7b70b7a1bef16b66fea57ec291f2d637dba769,2014-05-22 11:39:09+00:00,#1475 always run the install task on updates of process containers (whether the environment changes or not)
6a6b918c2825af89d989e9526f4c6873bbfd9afe,2014-05-22 16:27:03+00:00,#1171: Migrated patch commands from blueprint to scr
45db947f41575337c08c87032d9537d913ecebdd,2014-05-22 18:54:16+00:00,#1171: Migraging profile-edit command from blueprint to scr.
603d603669384236c6dd3c7a0a5bc1aae3f42e12,2014-05-22 18:54:16+00:00,#1171: Migraging profile-edit command from blueprint to scr.
d2d2c3a67affa5f26b1b4f083f5a7a0bf8aee8f7,2014-05-22 18:54:16+00:00,#1171: Migraging container-connect command from blueprint to scr.
73a1f441a522a771fe1e97606fab91d0335c1898,2014-05-23 09:47:01+00:00,"fixes #1451 so we document the fabric:, amq:, and master: endpoints"
95d062bda1cecbe4695b5ce9636d693d24d223bb,2014-05-23 09:47:01+00:00,"fixes #1497 so that ""mvn install"" is enough to force a restart of a java container if the jar has been actually changed on disk"
c0b9cd8b332820d3a58c2d68dbcb621367ee0be1,2014-05-23 14:21:29+00:00,#1510: Deprecated FAB for 1.1
6eb91a7fff3c59516eb6886386268cf83ff25d10,2014-05-23 15:34:12+00:00,#1475 only restart containers which are already running ;)
13fc472c795812f1d059a36d287a241790d0b695,2014-05-23 15:34:12+00:00,fixes #1506 to make a little example REST war quickstart
2174229496cd1b76581a3e3f604641c7559f50dc,2014-05-23 15:34:12+00:00,"#1506 added an archetype and moved ""rest-web"" to ""rest-war"" which is maybe a bit more descriptive"
b93bdbac1ecc183dda731e030fcca5e6e7665a2f,2014-05-23 15:34:12+00:00,#1506 removed some cruft and enabled JMX
f07b1d9214775e4b398984d77404ea71c65ec4f3,2014-05-23 16:47:18+00:00,#1171: Migrating process-manager command from blueprint to scr.
