fix_commit_hash,commit_hash,change_type,is_buggy_line,code_change_remove_common_tokens
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,"// $Id: Protocol.java,v 1.11 2004/04/21 11:57:00 yaron-r Exp $"
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,import EDU.oswego.cs.dl.util.concurrent.Mutex;
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,private Queue mq = null;
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,private Protocol handler = null;
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,private ProtocolObserver observer = null;
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,protected Log log = LogFactory.getLog(this.getClass());
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,"public UpHandler(Queue mq, Protocol handler, ProtocolObserver observer) {"
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,this.mq = mq;
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,this.handler = handler;
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,this.observer = observer;
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,if (handler != null) {
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,"setName(""UpHandler ("" + handler.getName() + "")"");"
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,} else {
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,"setName(""UpHandler"");"
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,}
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,setDaemon(true);
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,public void setObserver(ProtocolObserver observer) {
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,/**
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,* Removes events from mq and calls handler.up(evt)
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,*/
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,public void run() {
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,Event evt;
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,while (!mq.closed()) {
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,try {
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,"handler.blockUntilUpReady();  //If 'up' is not ready, block."
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,evt = (Event) mq.remove();
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,if (evt == null) {
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,if (log.isWarnEnabled()) {
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,"log.warn(""removed null event"");"
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,continue;
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,if (observer != null) {                          // call debugger hook (if installed)
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,"if (observer.up(evt, mq.size()) == false) {  // false means discard event"
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,return;
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,handler.up(evt);
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,evt = null;
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,} catch (QueueClosedException queue_closed) {
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,break;
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,} catch (Throwable e) {
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,"log.warn(getName() + "" exception: "" + e);"
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,e.printStackTrace();
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,"public DownHandler(Queue mq, Protocol handler, ProtocolObserver observer) {"
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,"setName(""DownHandler ("" + handler.getName() + "")"");"
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,"setName(""DownHandler"");"
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,* Removes events from mq and calls handler.down(evt)
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,"handler.blockUntilDownReady();  //If 'up' is not ready, block."
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,if (observer != null) {                            // call debugger hook (if installed)
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,"if (observer.down(evt, mq.size()) == false) {  // false means discard event"
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,int type = evt.getType();
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,if (type == Event.ACK || type == Event.START || type == Event.STOP) {
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,if (handler.handleSpecialDownEvent(evt) == false) {
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,handler.down(evt);
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,"log.warn(getName() + "" exception is "" + e);"
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,* The Protocol class provides a set of common services for protocol layers. Each layer has to be a subclass of Protocol
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,"* and override a number of methods (typically just <code>up()</code>, <code>Down</code> and <code>getName</code>."
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,* Layers are stacked in a certain order to form a protocol stack. <a href=org.jgroups.Event.html>Events</a> are passed
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,* from lower layers to upper ones and vice versa. E.g. a Message received by the UDP layer at the bottom will be passed
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,"* to its higher layer as an Event. That layer will in turn pass the Event to its layer and so on, until a layer handles"
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,"* the Message and sends a response or discards it, the former resulting in another Event being passed down the"
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,"* stack.<p> Each layer has 2 FIFO queues, one for up Events and one for down Events. When an Event is received by a"
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,"* layer (calling the internal upcall <code>ReceiveUpEvent</code>), it is placed in the up-queue where it will be"
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,* retrieved by the up-handler thread which will invoke method <code>Up</code> of the layer. The same applies for Events
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,* traveling down the stack. Handling of the up-handler and down-handler threads and the 2 FIFO queues is donw by the
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,"* Protocol class, subclasses will almost never have to override this behavior.<p> The important thing to bear in mind"
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,* is that Events have to passed on between layers in FIFO order which is guaranteed by the Protocol implementation and
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,* must be guranteed by subclasses implementing their on Event queuing.<p> <b>Note that each class implementing
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,"* interface Protocol MUST provide an empty, public constructor !</b>"
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,protected Properties props = null;
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,"protected Protocol up_prot = null, down_prot = null;"
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,protected ProtocolStack stack = null;
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,"protected Queue up_queue = new Queue(), down_queue = new Queue();"
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,protected UpHandler up_handler = null;
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,protected int up_thread_prio = -1;
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,protected DownHandler down_handler = null;
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,protected int down_thread_prio = -1;
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,protected ProtocolObserver observer = null; // hook for debugger
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,private final long THREAD_JOIN_TIMEOUT = 1000;
cc88a4a6b162f10af320cb7c96196119710527e8,243bd8c0e628bf21042c8413e27258b52517ce15,added,0,protected boolean down_thread = true;  // determines whether the down_handler thread should be started
